type,pH,TDS_mgL,turbidity_NTU,BOD_mgL,COD_mgL,total_nitrogen_mgL,temperature_C,flow_m3_day,total_volume_L_day,heavy_metals,t_screening_min,t_grit_chamber_min,t_equalization_min,t_biological_reactor_min,t_mbr_min,t_activated_carbon_min,t_disinfection_min,equip_screening,equip_grit_chamber,equip_equalization,equip_biological_reactor,equip_mbr,equip_activated_carbon,equip_disinfection,capex_inr,opex_per_day_inr,cost_per_m3_inr
3,8.413650122394559,367.6792257397557,84.47529094251182,84.31993283025824,527.4380969184673,34.61901821719197,17.274278825661018,5862.785256350727,5862785.256350727,0,1.1617209957754775,8.905862413158973,136.31843147423004,253.82050762226277,39.327544608401276,11.099138952437444,28.126141040560828,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,19303089.01090463,89405.97428217472,15.249743999292447
3,7.248212712951664,986.0256793476314,150.24783010992547,92.51251544785859,304.2902284098304,30.450532025446538,31.502388857817095,3942.062645441102,3942062.6454411023,0,1.627140561222055,18.687550218519032,251.56979410293752,415.166557599986,64.69973162514172,15.067734348245516,26.3797734639739,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,13691905.97798734,78855.50144442094,20.003614487358636
3,7.97533654113447,316.5874402407614,109.67322307322247,233.74973091762223,421.99103457754063,21.01239527366797,24.04189625168563,6579.530281342121,6579530.281342121,0,1.2087957896257904,16.719106533430793,346.0410390889744,504.3712543792683,19.703999472718056,15.241412189308168,20.42321704446144,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,21673648.990496844,157811.01439077454,23.98514903689805
3,7.957254484576767,1839.5692972026127,155.0694538540357,98.12332202116912,540.0313572946632,33.40327251953045,26.45791574811576,1910.868274990024,1910868.274990024,0,1.4465105001477774,12.425925776391166,62.40124940622617,271.6710450713929,76.51458840340622,13.836288989728596,23.1619913263008,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,7437898.266410585,56684.55579825108,29.66429268838377
3,7.335756137832297,675.649875798814,150.52753573065667,236.99114330079246,561.251615379716,32.30052913282143,25.02962625093893,6988.515508282206,6988515.508282206,0,1.5972970787652951,19.132553405825462,118.82587921384818,276.5680472608991,49.90734406492888,18.885011641826477,20.116037023291785,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,22688197.160116456,180509.6343206097,25.829467518056553
3,7.701692083964277,364.2467626834189,117.2615855131666,198.4344795002458,568.9238090302339,10.616308193813055,16.708541127671232,6412.31655661709,6412316.5566170905,0,1.8896748243526194,14.683994652708686,172.34659836327202,551.5623091109242,32.75780355031507,25.138565095429133,24.16631300816656,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,21115283.025363524,139985.00628631504,21.830644986149302
3,6.530838926213848,339.7066188553937,180.55742435866753,134.06026326516775,294.2571423179895,11.924858530528008,23.277223599699532,7566.445057006409,7566445.057006409,1,1.796880063190903,13.794665655037981,310.93990710024656,492.0937679385349,52.66911408491403,13.503289907142038,25.957707113328336,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,24827186.565581076,126556.36564903244,16.72600074348564
3,6.794891450989961,662.6820774248673,51.33492775065852,245.617117194659,647.1743492097594,32.467752515234835,19.969822502921037,1172.3003499552674,1172300.3499552675,0,1.5377787942926586,16.32406559291651,168.9649171337277,403.4867427890134,44.300148462285044,25.53815694637002,24.742940548603066,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,5325276.954058316,47556.805477198264,40.56708289732485
3,6.563105475395739,1020.5866080496446,150.78314770733698,178.69678504125739,612.3873100362327,32.05801154230112,30.19351793430362,5866.734942480276,5866734.942480276,0,1.1755614798327858,8.171382575865264,189.84823823117037,381.5761242038994,36.94870452640351,22.433256976888902,16.613028801762447,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,19404391.360921565,140923.4275075324,24.020759227952148
3,6.606355561975004,1069.4496226103959,80.23241870826232,84.61270938444899,425.14873929532354,23.725502043599192,37.3131682499653,5254.301169256361,5254301.169256361,0,1.9582768818492329,17.942454907824946,293.61521223189743,310.9666179237522,35.86645170170379,19.555432968100394,26.19282895983795,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,17583127.648697764,100639.0637052765,19.153653447603936
3,7.813917855918168,454.1961627132649,88.88354514751046,99.98199622593495,674.139202860592,17.708894826880854,36.74936923915976,6031.9233461943995,6031923.3461943995,0,1.7235260369384218,9.613484287911453,97.2724946092428,448.3685806479117,35.82364794545156,10.904364050137643,18.35577545130214,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,19886502.400184505,94017.61565005426,15.58667281628685
3,7.898577788725497,1626.7491427019793,161.3178989665403,113.04895525966586,209.93059589639546,37.271147266558,27.06789632953444,2015.2943974589195,2015294.3974589196,0,1.8446991820116612,7.772456413986727,209.37430607665473,421.10654638769705,40.684944209483675,20.458542833626943,29.010186085341953,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,7881466.090713677,58385.66019130596,28.971280952760207
3,6.685013943468183,1135.3732833294823,105.68520776300761,150.75197858681625,680.696931767749,23.316258318394777,32.0756013589843,7313.444875039346,7313444.875039346,0,1.5987661846704517,20.797878876609,215.07969821051117,475.015860770478,28.466915960313724,16.394598943851296,18.132737394761076,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,23799615.86258869,160633.9241900765,21.96419429348776
3,7.656347385242995,404.31528871151994,33.55090548107684,171.07985472291898,682.9195006805205,37.78155558140453,28.62146292378509,1846.2903283758094,1846290.3283758094,0,1.2948038254994447,7.629811032660317,146.63618782393834,246.2333935280418,23.8748925602318,21.877282367667554,18.09854011008594,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,7247243.222083534,51381.70370178065,27.829698781437795
3,6.7172743706295375,1135.7070090309655,48.593234361560874,248.7398283721654,444.5120362030941,30.107877742929464,37.33768421999662,3980.165990820149,3980165.990820149,0,1.444704028167551,16.309567457409656,179.37077109721545,443.4883635185407,71.05392397520171,20.54033154849758,21.251663239605087,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,13787454.501755925,123843.8164183194,31.115239089011027
3,8.25125443955931,1303.9113887326203,135.90095545621662,160.74618619653813,434.3251986818906,35.45561281739171,17.29143626735971,7584.52994964578,7584529.94964578,0,1.7403058830103948,23.23033471000497,306.01023066922653,227.17573735193278,69.40381396972279,21.49175408292918,32.36078786886155,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,24554884.739932783,177544.2631914999,23.408736516333715
3,7.02448348687919,1693.246273827761,155.9834764545265,183.6480185529392,588.8841050085505,17.496142140019895,26.32574399680852,4648.051883732036,4648051.883732036,0,1.7169037294289713,7.122742496670589,266.004279622295,508.03067413015236,78.09410046868052,22.5862153284916,27.70552017488135,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,15870220.17830667,133048.02461513813,28.62447062624236
3,7.646326656655401,535.2882841270738,110.91964932156375,225.2137375849984,680.7302404726382,15.637456836227772,32.28033507583894,2657.689349368752,2657689.349368752,0,1.3357702400073102,8.882748658355991,178.48860591426268,393.0912508642115,37.26974756219418,25.61435105227272,28.633483381527448,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,9777492.850276591,76984.5885257208,28.966737043216128
3,6.996274692869726,762.5640435380537,111.89097231794123,92.99760388611053,612.8662682698223,32.12092628901212,16.899800385070552,855.1346265238249,855134.6265238249,1,1.4840605776334344,9.531955258174769,128.59575277949116,349.8538368005931,58.98996632898603,16.029051276487735,10.791999481371981,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,4534123.65752601,31811.820858095303,37.20095043678949
3,7.0785022628869,1672.528328326297,157.89193253014628,216.62885158369005,558.1508557173488,16.1123239364738,21.378893785739713,2887.9841300357903,2887984.13003579,0,1.573045884321767,11.1857775484468,210.87880618568576,258.81450821625526,68.91724281539014,16.659165617116344,32.741351144750645,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,10433257.668716036,96608.57672002583,33.45190706391748
3,8.28468742375745,1246.3962820891388,16.514697529245595,90.71934271145072,572.6069437520337,17.52986585984441,28.189994868505945,6567.036360763947,6567036.3607639475,0,1.9935514431244203,13.277776069206086,181.0730359205782,355.02907997347904,50.35084217352816,14.507679937306674,29.999426643463558,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,21494335.561325636,126596.01212964134,19.27749523148892
3,8.266447395209122,953.9901634909692,191.35800930829703,247.3472515415772,436.0848268418016,27.87656279987927,27.01254126645568,4464.739253653425,4464739.253653426,0,1.7344733958713383,7.947007673896969,75.64419330586391,513.4584478852623,37.359061779359216,25.27107793474372,13.698166076340536,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,15207448.612445518,131994.67324051488,29.563803335772796
3,7.018464634382166,1294.6342480246767,153.269992905334,145.40699450284242,458.50637332929233,20.970152885593222,22.426366056863422,3109.3690374711123,3109369.0374711123,0,1.6138869028321292,7.772691761893843,186.86500526939753,510.8557449055201,47.247022001002094,21.217344535701308,26.96107067103001,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,11200590.998501297,81104.26579842239,26.083833993659844
3,7.4760600061707185,442.3062974340636,114.34476441380079,130.42062926248406,690.1811128175705,35.457222099289766,28.681952699089642,5633.874250253079,5633874.2502530785,0,1.9330695547205754,16.71427925110293,184.57638474300407,260.1747261664636,51.31108955905018,12.411376662508552,11.497721511973385,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,18649653.850993495,100795.25279321184,17.8909305241742
3,8.067959831734576,1549.0155641641463,84.61623811380937,223.0764034680247,649.3561701128402,22.27830919194335,15.831266551486,1308.1997623365671,1308199.762336567,0,1.249267232442719,6.866880524320897,121.83235786339438,428.175207520617,67.12551342929582,24.631049329884657,27.045546399501674,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,5733165.826416355,54484.70311146922,41.64861107615128
3,8.481413017573734,695.0044890662482,106.58519535464669,136.78617702061615,391.3487879094945,12.855332934354813,28.79126929381036,5182.211847644028,5182211.847644028,0,1.1147240282532958,6.928555064857175,190.81793577047404,516.9437469624804,22.874188229158147,11.825151937331352,28.153337091564445,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,17411953.478413142,103174.78433046848,19.90941076200397
3,7.153525023572202,1190.4245540963955,152.2711900536175,126.8943753558937,689.037217236402,21.547174733703542,27.164078262048022,7841.103473351119,7841103.473351119,0,1.2046344569983312,10.756760642853527,333.88325088152715,328.1627800273322,42.76361543188704,11.29831626031303,10.92735253606404,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,25375715.243223727,159843.95586411917,20.385390450128227
3,6.7689127233459185,788.4790292430769,197.1018226197794,169.68556151562774,221.03445755465404,25.693376429668618,22.418716745807664,7089.506049455557,7089506.049455557,0,1.5429454411837749,21.607047227245502,186.61124597630612,289.9945009726298,51.610765055599124,13.11457330338214,22.96748990396278,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,23032626.404368937,153427.2294277263,21.641455463531035
3,8.131433531035176,616.2729069776243,148.0954615656413,117.78084621708648,555.4174001287138,16.581851027085616,26.372351135290245,3186.313420140945,3186313.420140945,1,1.627480654130132,7.326088676278421,193.83031254775884,357.50822548300914,56.1664288620503,15.837772873234472,11.708650745986391,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,11562692.743869245,65647.20179587738,20.602870195039856
3,7.178924279260032,1492.8045049032246,26.530719762437087,111.52591793784254,253.08358354817443,33.78820492337309,21.642708537216024,1307.2239176309836,1307223.9176309835,0,1.2617944454683854,12.686483113137351,185.35133837227522,398.3729340424704,73.44974531687127,13.384188290549574,25.257563571703123,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,5750258.761758759,43884.074834163686,33.5704344468334
3,7.709416726248831,978.0594210483331,132.59078536653556,188.69911001740402,275.34916000256317,17.840901204368137,28.72882421098826,1816.0692307864608,1816069.230786461,0,1.3759539216671022,15.134742989909855,89.22586605893575,465.0975020124792,58.46181903633475,18.93195657121772,19.522289152114723,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,7254600.285913257,58317.67112515064,32.11203082819469
3,6.892458208624275,1747.1080835099915,189.42828113688364,212.29495416939181,359.9269416772287,34.45371239704131,25.281388866639002,1896.9828855636192,1896982.8855636192,0,1.0114768879105203,8.316528279303764,159.84198431717513,613.3254212647564,87.81149550584185,22.31379928511559,19.098043950553414,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,7621438.107234744,70452.51195749185,37.139244899702646
3,6.500792461933015,1696.8436481482192,17.906523165277783,209.68544314174366,570.3762063784825,13.034429931858703,33.47452980876248,4224.115453607017,4224115.453607017,0,1.8009877186350691,8.063334415968832,214.8193178313534,291.4719601188127,83.86887183971474,22.78524405109247,22.825344129444503,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,14467426.435715992,130512.15019731328,30.896918332539318
3,6.722186944987345,1992.9749751547015,100.73923757397819,236.55993718106484,691.2428898659449,27.50387151969835,26.14164776204608,2349.9903358242964,2349990.3358242963,0,1.4104963330198905,7.383914703960653,97.66125197521326,596.5166380820232,88.79768506271607,20.54919718219399,38.002889331933694,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,8941458.795032866,89381.28029854833,38.03474377574256
3,7.730837132568392,818.8746245834162,148.42691147875428,198.15087568932915,584.1816813043744,39.57337046390667,22.544243721141953,1573.0677411392267,1573067.7411392266,0,1.3297383617311849,16.580861593022828,198.35300876004194,341.0295097878674,49.12493454021104,24.031410438853765,31.28998646366265,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,6513456.94996174,52979.262033042105,33.67894506226042
3,6.678507855009416,862.1416513482809,86.73596883956112,182.5879677135113,424.4139197454697,20.575466311394177,25.228506982066676,5112.08013304488,5112080.13304488,1,1.4533497088487142,19.320662894013733,222.1131642010243,505.8582303722392,58.82347906345894,23.919051901708478,13.41327607836096,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,17429637.835953005,122711.22899746458,24.004167736778953
3,6.636678993777203,576.2144675382406,68.19993404347704,89.70810580385194,512.5488703367739,33.04349492370675,34.26882418685666,3793.9025453630707,3793902.5453630704,0,1.2767031831300732,19.00935893509427,242.21405465427793,447.5247217864979,41.87770643650979,11.276685884597219,12.099156425455925,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,13247515.877527853,68869.53312897249,18.1526890333926
3,6.669855979933859,1912.8862600626705,28.51027687016543,170.98923741020678,552.0464995894799,34.63885434235301,28.094691256951336,5277.9935746512765,5277993.574651277,0,1.8337410402793881,5.955234845273562,120.13283067778883,337.8654467505039,69.74957837936587,16.194760431771893,13.318405026452576,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,17597854.65185766,149488.59441919278,28.32299666622267
3,8.23165587873464,467.7282943544138,56.436527986555795,236.97772505484144,570.7294240682329,28.681525540027515,32.73096168276672,2531.634690570038,2531634.690570038,0,1.3500834248929672,10.17192732151457,181.7411783817297,446.9567828352199,55.7172474749892,17.790213414516405,18.539491305035344,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,9437111.676056083,75511.36202533841,29.82711617383305
3,7.964350198887453,365.66620781844694,44.681161463334824,208.0980894764942,216.3022155235208,13.149747303299089,32.695059758800554,3197.1839345423814,3197183.934542381,1,1.1438912477228578,14.633845441342412,139.3374533995868,490.8710844623619,53.01956288972346,26.311875418089393,29.722180274553192,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,11633165.85400298,82010.01322266272,25.650702274781995
3,7.2192136498251305,1418.3693630875684,185.66799168688328,223.26890834641696,442.6109863971236,37.74593338955491,37.5090613670836,3398.404239191717,3398404.239191717,0,1.4115866351003998,10.22117681664022,256.60803486736984,601.7527779833198,33.67705206325708,16.14739051694422,32.421654762987785,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,12141231.650032125,107409.2353211493,31.605785469092908
3,6.583015215981082,760.3300053007606,111.74558904370897,187.70548344015785,630.6542685454815,18.196769627579574,22.272036870652713,1308.9161624377157,1308916.1624377156,0,1.7015961295001816,11.661282307142136,158.0124378241635,482.7232088363354,48.52800759025901,17.91219489497171,23.465545844407895,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,5771380.3144385265,46101.14152464628,35.22085130249126
3,8.224207203420788,903.0157969021172,47.426709862423515,117.1442500618706,344.980793160114,14.708690305730858,39.54743370877955,1286.4643288435768,1286464.3288435768,0,1.5771073364924684,18.490926588694116,100.23786886477885,484.5944576025835,28.977553989311676,13.73023749030481,19.9380779020608,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,5666297.926759068,40217.01397437588,31.26166273924407
3,8.216852406795272,1353.3233773485442,157.67134733334663,164.20569360630253,230.1023804855033,13.69661312250797,22.459467827916473,1278.5848452418063,1278584.8452418062,0,1.5306789107153618,21.926986409791038,220.2369031394894,558.6041116048818,32.38862097532386,12.520485669915129,27.169875798202114,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,5741369.353585266,47184.0121349926,36.903309397562225
3,7.188084776390739,1109.2145154045002,175.53873054286353,189.4498734520846,600.2941685990378,32.160897411817906,26.699565016219353,2909.383996409609,2909383.996409609,0,1.9127754659265763,22.57929302630688,230.8624758039148,330.09405640181603,34.36558154226176,21.59576279148357,23.514073046746663,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,10525813.046102824,83446.57688377672,28.6818711406799
3,8.451417331034833,598.7750133725543,195.08741878612696,240.75871351733164,205.83287800207643,15.510945425229757,33.9155427581002,4619.961406741483,4619961.406741483,0,1.8404353567338663,22.04925998157297,191.93507553482414,421.4404556227434,58.1371855545117,18.47588983891069,29.004803713837255,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,15695640.57858049,125552.1890208121,27.176025504803004
3,7.692351697274605,569.4311988047317,147.22792011141968,129.88466291831307,404.40199289483303,17.523597166778114,20.1898092643628,5808.889166556545,5808889.1665565455,1,1.5874123851491426,17.92208155415382,273.43796469348,295.4597880808398,22.736326378684407,17.999393782570582,11.650756816046309,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,19422484.539246134,106779.47390181282,18.382081468617635
3,8.334546460142418,303.33452620808157,166.20771293805072,161.21008614232562,414.6653844241109,20.845563152878487,15.66369714968271,5052.779942729182,5052779.942729182,0,1.547916272409446,15.335461278757382,278.1157111349619,364.14285144294155,51.16848124704732,12.258295249583389,19.487537348848374,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,17005053.35010002,99840.88916578586,19.75959576657485
3,7.621695601819634,301.5146258159305,114.19224521865952,104.70349765973022,687.976363370125,33.77461412156442,30.09123918533539,5563.147602403658,5563147.602403658,0,1.6446731316628598,21.441347108023017,94.12914487110713,378.59991542904663,20.196632835935635,14.645395032819032,22.59588553814455,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,18435905.65377902,85849.96548352898,15.43190503276166
3,7.8262393125475285,409.49382924085074,132.7946525891412,186.83237166991114,203.94821024712954,13.564357783243778,26.991726049012563,6677.423940947191,6677423.940947191,0,1.720639258764038,7.426575211678548,315.1932065949378,493.46805149981543,26.721451110211063,13.987730242030961,26.140502739982725,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,21949963.177444056,141033.21792533915,21.120902188117416
3,8.186847472731193,1250.557837347826,12.127965846035742,128.4599039334389,429.12126391424886,10.129105893642418,15.65515053561718,3506.8259471641445,3506825.9471641444,0,1.8016710883681932,9.98803883309218,246.32115680006365,335.0525130203033,43.70012007896594,19.25570306117263,23.471741300052877,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,12333014.7364421,83981.9779035764,23.948145465129194
3,7.542731488618049,584.9922870012041,37.522197785228116,237.53588727010302,402.87395349975964,38.418428387301574,19.56732966108908,5181.217893755335,5181217.893755335,0,1.8142663148934375,7.603785008364615,255.6088167782666,284.188103846443,60.74874680350697,15.751564620710347,26.205981389697016,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,17343926.514980115,136849.27947416704,26.41256983982563
3,8.415418350854829,940.3812216473301,117.3164554325855,166.8625621160368,525.5684150472814,29.673647710846772,22.96790902948331,371.4273628794241,371427.3628794241,0,1.8832102543384313,16.92215511922088,196.45242523201713,266.52627396141025,35.19742068134145,22.75025100755886,11.458293651888349,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,2863370.1485756566,27199.11117363172,73.22861450695362
3,7.0719513815207815,339.0401113815482,54.72430757588478,213.06219975421112,333.00683562875395,12.894661945218273,23.061115219150665,5790.159316469998,5790159.316469998,0,1.6484779079265786,17.64073875637509,191.18697610226303,460.0753432718697,46.71233460846888,14.209940773588674,27.305285577661305,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,19219465.276401296,133542.44490988512,23.063690929889646
3,8.297613367478966,1094.3362957129466,165.42872009169582,228.47876283458922,640.5907072139071,25.02831242143711,17.177838417249923,5687.3115114474585,5687311.5114474585,1,1.6118037080209908,17.203640356442076,325.63433029995264,526.504080125051,35.30933066065563,14.403049440675957,34.023579990450855,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,19205658.404885203,159141.18445368775,27.981794936564896
3,7.405408412775136,1915.042609431506,172.6587339965419,158.99861517507236,654.8583151032831,15.215570296263941,34.754188887829145,7714.987335444322,7714987.335444322,1,1.5104957108773498,22.066480205110974,260.346584022207,511.0112299161925,50.78655790702345,19.46780508498338,14.607658592615763,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,25256034.192255676,202884.67056935534,26.297472924843213
3,8.384989376028386,1474.5112048880517,104.80560571203206,203.82869040654649,671.3456864739051,14.509757124861245,24.306290697774017,5123.454497838825,5123454.497838825,0,1.4951076398205034,18.789519912249304,97.87377315568565,328.48926311089446,34.8666380455585,15.37521702509689,24.320490378850597,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,17100978.330672543,146244.8102631449,28.544180557245873
3,7.942792728289723,827.919324674894,93.06314171858531,154.9702193649956,563.316686510608,10.128326735871545,30.442290417414412,7536.170136477875,7536170.136477875,0,1.728622411143118,14.58109237774508,145.3626726873302,532.9524115214559,27.60199179847371,21.27930207434379,17.894497317070968,fine_screen,vortex_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,external_mbr,pressure_carbon_filter,uv_disinfection,24461468.947437257,155556.9506051063,20.64137987704824
3,8.01985079451542,628.4112481525733,183.59596063883808,205.33852126759055,229.08590686644763,16.872065824131084,20.031613156934796,1088.6188161013124,1088618.8161013124,0,1.1432539460000966,23.6637282855183,87.62672818291492,447.62194682097993,30.275925763860474,20.907642436938133,26.88642675908531,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,5048618.748687815,42333.834447809255,38.88765637858445
3,6.538273170264927,393.19816364110204,197.38759805153492,205.44760396407307,660.5517400466281,28.48737806994725,34.86469387694402,647.0204098735737,647020.4098735737,0,1.5696990142799065,17.694457479291582,107.50483136950169,250.0766567027183,38.36854778803238,25.57637628644901,29.078809701821594,fine_screen,aerated_grit_chamber,eq_tank_with_mixing,anoxic_aerobic_bioreactor,submerged_mbr,pressure_carbon_filter,uv_disinfection,3639036.2475508475,32518.11291933021,50.25824908009343
