type,pH,TDS_mgL,turbidity_NTU,BOD_mgL,COD_mgL,total_nitrogen_mgL,temperature_C,flow_m3_day,total_volume_L_day,heavy_metals,t_screening_min,t_anaerobic_reactor_min,t_biogas_handling_min,t_aeration_min,t_secondary_clarifier_min,t_sludge_handling_min,t_tertiary_filtration_min,equip_screening,equip_anaerobic_reactor,equip_biogas_handling,equip_aeration,equip_secondary_clarifier,equip_sludge_handling,equip_tertiary_filtration,capex_inr,opex_per_day_inr,cost_per_m3_inr
5,7.0066899373041105,3266.802034971844,61.13984195557187,727.7361120463765,826.595164221152,129.07451615026582,24.907199821223962,3729.275908075656,3729275.908075656,0,2.5438061385524215,1208.8967680360608,21.264360590296036,213.7173273200987,198.80984931097564,70.84608948549936,28.646139321172733,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,11066612.224395506,64056.39113321461,17.176629649338107
5,6.923121410642061,721.4653282011665,335.61239282626104,1943.6225714633906,887.3950286557655,176.22027141146245,20.141024743942097,737.8928023620174,737892.8023620173,0,1.88777869805117,879.7578773618496,21.325198364973723,594.9521207039202,183.7026132946957,222.1212970446942,21.824307454736708,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,4693731.808476121,39293.42226935999,53.25085451922087
5,7.369365353861604,1560.131429306927,567.7169947156084,870.6827062129894,1215.2644519303149,77.2473602875989,30.6018039381537,825.2368862801454,825236.8862801454,0,1.7836738183784147,675.6817278479554,16.718019831072173,152.4068358157893,203.14898738958348,168.07113495244351,25.117552094412314,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,3696761.726806093,32916.671303112984,39.88754241401986
5,6.003985068033924,928.9763775389415,306.1128659441769,663.6936741813684,1651.1844695233249,81.27147036275022,34.885894720428,2610.039100198889,2610039.100198889,0,1.975229349049561,1072.6591414658283,17.30649067355095,503.4346477818169,175.3783411934219,209.91453002897643,11.804791332422282,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,8317778.962266819,51065.18974152255,19.564913697128635
5,6.572314106136597,1734.0384605010522,264.0047345754201,1449.0380443791275,1534.3726172018528,151.0459999233668,37.607456184835826,1182.5523420983368,1182552.342098337,0,2.753644923910384,1441.310662751698,9.27526717314048,381.8029848894628,160.55197711537653,182.18905370210973,26.247728035890397,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,5609260.80761716,44934.58793449837,37.99796959072935
5,6.63791926025158,1020.2255968702984,400.4452654847477,807.2431011933165,1767.6812820261125,94.35157285555927,24.093106148992888,2124.780244566942,2124780.244566942,1,2.7248226617002613,1398.628422818347,7.627331148166353,322.96451283566864,137.41162870862667,176.03162727401389,29.906733751625882,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,7377872.779956673,49186.62548210511,23.14904122808709
5,7.787939750558258,1745.321165909161,281.51231851017053,1219.67350042566,4852.4530470034515,52.017371068582946,24.8683206443384,2464.626992756127,2464626.992756127,0,2.337028103778112,1301.6973408026886,25.8427158884316,412.00097122024965,124.49499321144101,188.034419054727,20.321965149802136,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,8521313.99038409,69623.81638001575,28.24923064814659
5,7.136355940024789,2912.6761688974693,565.4164216909444,2472.984124743713,1741.0780520062722,166.7595312128893,21.585854778751898,850.5118721618032,850511.8721618032,0,2.060304047018146,881.1782686136594,30.56917904093612,822.9085923448603,348.4598057077737,251.3549035033378,30.956257965913736,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,5744167.900592012,47917.227170281694,56.339280777453766
5,6.439541189024836,982.2283713230788,442.2751346948392,1224.1040027639988,3718.615319550357,192.24198465884746,38.92452373262503,5721.6466516073715,5721646.651607372,0,2.552342993028532,1795.4197726388068,27.97409454505079,484.53913419139644,214.96021960462812,222.4929782793401,32.468730265686645,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,17035747.313661885,120362.72293186834,21.036378207321675
5,6.012257614825487,1190.000156198053,138.39348252077053,1630.3638585546216,1237.3640174754792,88.22791897189086,29.625138261278803,5051.483667863193,5051483.667863193,0,1.196343487120573,2057.0106524882326,38.01055055673353,573.9725222804915,269.1063931642937,165.52083624258378,20.81881608921576,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,16108368.704585917,125038.22674803459,24.752772644502382
5,7.829897417899383,1354.192554842646,226.72444834794248,2300.1591682182643,3321.0414142793384,53.52700420673945,30.94312992034507,5536.7478948959815,5536747.894895981,0,2.6005952383279847,1838.967199438679,34.22537816260426,248.31158479411147,360.0,138.52539424382684,41.19007301624311,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,17601721.68113071,176143.08873372432,31.813456577298886
5,7.579101312263813,1992.470234893194,159.80390887767777,1973.7329261786963,2428.3378489447605,121.07099105077386,36.70902266853505,5679.489399660707,5679489.399660707,0,1.526999063905286,2092.167047446419,38.93956719112804,379.51159477378616,245.55530858017576,140.78530702005602,19.554885595935772,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,17976876.556686934,159672.5856164645,28.113897989844535
5,6.456324044641223,2197.5702951705384,125.78610227273795,559.9520127023198,1696.944128727873,113.98248792270164,30.140968920201452,3933.411861650721,3933411.861650721,0,2.3193592820064897,841.6187650915701,28.78013164301896,367.2450113833439,221.6969788494514,131.0174796544283,13.333807223934361,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,11408664.257202672,61152.75459124363,15.54700009614042
5,6.309892304699881,1351.3599808926672,89.18928484099246,1367.9987144070178,4371.270846972671,147.34740270591243,21.893538776423412,676.0595820363704,676059.5820363704,1,1.790726878631043,1202.2442174431812,20.74366045821103,606.2510155972014,249.9499776622184,360.0,33.588757121957734,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,4473398.300589421,40695.26641297383,60.194792728763545
5,7.617216752049736,660.3824973183513,563.3905149389446,1501.4495879772967,4802.4739986145705,77.88304982944797,29.616280170338854,4163.845618352765,4163845.618352765,0,2.0068982592071847,1075.5142420885882,36.41881414861597,301.74887512431053,270.18592574496546,233.16083343638238,14.803070330219088,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,12818599.234467478,108778.37335140852,26.124497236869626
5,7.480484799482177,2516.988889138666,140.15652758696385,1854.2648987648422,3727.280021718887,57.47172086638572,20.143017867771764,3977.2133452534003,3977213.3452534005,0,2.3817469629242236,1228.2193922777283,26.321158665674993,592.3813622584473,188.70483800851846,144.62540785003506,18.21836878900444,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,12965058.308657045,117111.48443447615,29.445612862141953
5,6.259748362879725,1410.523155962711,375.35246833324163,2353.463426316803,3056.0324462877957,79.66206557325918,28.85066331779443,561.8628892868405,561862.8892868406,0,1.176087724739849,2300.0996579130783,24.245138009958236,795.2209308192945,219.85097730668244,223.9278670314665,32.88775165796584,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,6510522.144966463,41582.754055135614,74.00872143009059
5,6.825714241261141,2122.4903696882066,236.08062407793,1985.6445267713325,1494.5692639006818,66.04349067043427,28.96341689486669,1756.5478419840833,1756547.8419840834,0,1.4304617150072383,808.2940348225927,34.52040366285003,587.8990230260916,272.7612120494743,197.74012956355878,33.03141184366031,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,7173861.959772361,64894.12598021461,36.944126672299674
5,7.7914200479419025,840.4008088631622,329.6911999548729,756.7584437002122,3951.5833023894306,118.04436807266075,20.438965875946376,5214.829407973954,5214829.407973954,0,1.1754110175855919,559.3980125843124,30.28668223319059,480.50074901120695,164.4480175048914,188.26337059519565,29.539504201648647,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,14701784.551818974,88226.14610607935,16.91831874139036
5,7.424752098440859,3516.296981003783,131.02951653879296,1300.567329292774,3641.845070905942,195.4828722711198,35.05239135066353,1354.4510128934332,1354451.0128934332,0,2.833434810028436,1246.8157402023476,15.679796168678402,422.21151768922323,295.0208018240402,240.36067009925026,12.799776549433764,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,5827771.311279026,50317.04155835267,37.14939933550152
5,7.310760005516604,1150.7670125659502,408.98147025665565,701.670311094361,3184.20140317585,171.62361426323386,27.838465765533265,3106.5690166403274,3106569.0166403274,0,2.3909307061246965,1481.8929780752455,29.689533832131644,164.77763812982067,210.08339223328684,310.45013431865004,27.191574190455242,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,9653049.304535422,60592.55135633422,19.504653214453118
5,6.21907474916889,2486.4249691666423,592.1816006915002,1468.2313644129813,4580.592410399793,192.87638301607518,35.42454809565665,3018.6106364360116,3018610.6364360116,1,2.9407855293616407,1984.8166191176972,17.752872067631706,642.7549753555564,286.126254580383,218.45609250152694,32.88371970566669,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,10935840.14809208,85555.81550020348,28.3427794454527
5,6.516088861055707,1414.202330946398,332.63426993060216,1009.828796035493,4402.936407895774,122.1265482021594,31.25610887686532,3988.2585647925844,3988258.564792584,1,2.6174171435983453,1106.2749646423567,12.914916748478253,505.76777903131045,131.12765051830914,293.6117012614492,12.957498554220605,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,12232838.778875718,85033.49052258927,21.320957290293332
5,6.849846309711959,3145.2000272276555,372.7859760760251,1022.6000634530147,1760.5489763694331,197.18047341440288,27.605724520525623,1426.8478209105144,1426847.8209105143,1,1.401753563045332,988.9404093747382,19.49836763388822,541.2077061320263,279.8303013725643,213.2539050095834,16.917465716630538,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,5758521.060678352,43819.435958389804,30.71065835908647
5,7.765054241257959,1334.195535587748,399.68229293654446,2494.1563579374633,4807.111747044555,174.66115224220707,30.69653040184958,658.8092493866144,658809.2493866144,0,2.2054478358843825,1137.572542788339,49.19956393654272,223.64799302231725,294.8361596489972,110.8857007810959,24.62237739418491,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,4682854.688243891,48681.19327189188,73.89269855761223
5,7.715429622875876,3358.1541069528125,442.55146834880253,1714.1462716416424,1434.3585642397245,174.43959895481552,23.214841573872626,648.4660862517197,648466.0862517197,1,2.239375359150074,1055.2862739213201,11.455381587767542,515.6706689048951,186.58660141696737,89.25357775796516,17.064821902297073,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,4344087.0526291,36578.23871383066,56.4073272131487
5,6.2188555812311686,2826.1198222040844,465.11275781674476,2151.657715297637,3430.6982954172236,127.5899272913382,29.863596985816518,1082.0909390904696,1082090.9390904696,1,1.1555120614280527,989.928303653797,38.16239658090891,480.83466553925587,354.25556975444016,354.58202626189717,16.72052955789749,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,5968986.169001461,54472.65352467308,50.34018080814816
5,7.965547663624221,725.9727955985647,256.39894918157313,1513.311443275279,1644.0186082129235,189.12905873120968,26.325240732684865,108.18576751408098,108185.76751408097,0,1.9533324918647816,1160.1963290164572,14.278731053004357,586.7930496620007,141.25271977469862,82.07130044878564,14.200131972852672,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,2854433.646869258,25357.967886267947,234.39282697668588
5,6.569090368174366,2860.4199428586207,64.76772761882724,1415.1295736405095,966.324372265432,134.79875092940927,29.30319754854648,3732.4942472065654,3732494.2472065655,0,1.9982010559454775,1498.6818004893707,37.94969565384159,635.8831488806609,245.8874418935714,86.7468838049598,22.81371434217666,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,12102957.651718186,89749.60691547708,24.045477627365816
5,7.198855212955215,2093.9246138276703,129.81860130494607,1999.7485228952364,1884.8866190441113,136.56887825802625,34.01143126095464,4512.399397803693,4512399.397803693,0,2.6589745842198846,2116.933379753263,12.891165829245281,496.1786194548198,359.08912059375916,253.84680246022305,37.81635064191518,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,15347596.80892808,132056.01113401592,29.265142442464455
5,6.896668889114701,2657.6142323834433,445.5479552730122,2416.442872749935,1937.7784043587594,143.3811966610313,22.54689349921779,5410.637724174099,5410637.724174099,0,1.6239237042128902,1111.3196229521507,20.865805571766906,255.57268470470586,210.80019569629832,187.52733052015162,36.40802256496463,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,16604677.43840293,176263.07736153822,32.57713532991043
5,6.737110699255846,1195.72240930148,231.52916086013653,1237.93002063306,2981.306826298388,195.47239090633485,37.2921789468661,2746.8747397629068,2746874.739762907,0,1.652181654131632,1041.5832752969293,31.474221577995728,316.2852132353664,168.29291837469424,152.07328331608628,19.097276825537374,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,9001787.97379676,70954.49964435965,25.830992078832107
5,7.360179093508222,3716.707764531424,373.68943782423565,957.5326286091781,4528.025617811439,178.24442720190794,23.32476814507275,414.80504974450605,414805.0497445061,1,2.50133533277069,1280.0873671135096,12.215542994719042,508.5477979694473,137.1811751184474,166.64268663616858,29.114599749874888,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,3273133.7948702252,34687.16513102308,83.62281305974506
5,6.71082413549448,3570.7250010921107,455.2564929985635,1677.5759465471426,4097.886185670871,101.94666541648317,30.594866330317437,3295.8211944427767,3295821.1944427765,0,1.1851830786791526,1162.294502887917,9.06668216489099,630.371873247661,318.99974047941186,148.07264596934192,15.525705219448522,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,11067421.53711126,96668.96074828762,29.330766156636543
5,6.951660314080971,2639.5849937029047,566.6663708590104,596.3192836215492,3632.466705820359,81.59207964452474,38.07192893524956,2873.20804271221,2873208.04271221,0,1.9982600961137504,649.5669468999814,22.682517267295424,308.7028935259022,148.09934927989542,204.46716875383572,12.64688413854947,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,8729701.356957681,55891.25919974774,19.45256256034572
5,7.290647458142612,1715.9413391230207,261.99015929139233,1070.3114593358118,2482.438065579742,142.277231816376,25.03959646976861,1818.5042189379355,1818504.2189379355,1,1.896412898420774,1288.669909725378,29.76423888301233,442.6364821806476,281.3295972198088,176.7188376825979,17.36168562608262,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,6867351.181310113,51702.55205070915,28.431362166927
5,7.172741668852709,1539.4900892754208,554.8681841291219,1945.708368677,4931.1805591919365,70.03678608763221,24.35165646239149,3859.369764391487,3859369.764391487,0,1.4964940666831499,1106.3137875580248,20.070932883934464,399.30732016854927,268.1334351053936,297.2375854588659,40.84493582455554,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,12602343.034415213,120391.9206599048,31.194710019936945
5,7.007038066712505,1410.8650051697118,54.33401406001237,1407.7461394097627,3985.1684018898286,138.598599929875,21.709215349649607,3803.7309929868798,3803730.99298688,0,2.854566018438361,1614.054444032028,32.41697481055326,495.13950418710175,131.87691960549014,328.9299981237273,14.718736381982122,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,12425457.268900525,96732.13698303261,25.43085648311678
5,6.016631494773096,597.965117299549,199.1551839931248,2413.444875146222,2475.7592753820927,89.78871070353367,26.482792143217516,474.04364098435116,474043.64098435116,0,2.967540361158771,2192.5940627301243,51.904370198257304,287.7886391103788,235.0106808083007,201.0421440440865,15.758726055794792,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,5620844.628655834,38288.475073994974,80.7699371190572
5,6.140141358344086,2065.031602453533,263.80466723741984,659.7750073676636,3377.3806588437214,163.60660161603522,24.530423525249294,4725.050224327079,4725050.224327079,0,2.639430134588906,619.8293119611491,10.404955822740844,422.5415560645117,216.53356901573542,112.3808401726698,15.758376011520483,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,13393563.719209885,76829.66268067555,16.26007323374373
5,6.610319926090116,3602.853081066326,571.7342667114128,951.592092155555,2235.0804289084817,52.049518354857895,20.641340089495223,5770.6669157482565,5770666.915748256,0,1.3585397220929063,1171.6574753141113,15.931705313799853,552.6063230459447,228.2289291514454,182.34965686656028,21.718153612790182,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,16533826.432766154,102466.03855570726,17.756359889023493
5,6.085465357501026,861.5757013021168,256.28900217650227,695.0917650389979,3656.5539042425366,143.55911762323638,23.688085084911094,2469.0207835955343,2469020.7835955345,0,1.0444564499553433,694.2309145270268,6.433527261203883,305.6891775067145,239.45411573001263,168.02614796937138,25.710081418804748,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,7778466.865706048,54351.1510867411,22.01324162512384
5,6.975635124936741,2383.384221843652,496.51031575709686,2124.563337473748,1795.3878495473534,125.58742045097219,33.02041408703343,1104.7519517016513,1104751.9517016513,0,1.024785696993727,1489.753444011736,41.095025287646884,288.5203093659971,331.97842589342986,96.40634300811806,26.568164104345797,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,5953318.180390694,51480.93844178029,46.599545139960256
5,7.495860651767222,1745.8546035951304,349.7246705081951,1583.8850373816797,4285.577044456531,128.83373373545766,23.438696886427877,1380.3504521195885,1380350.4521195884,0,2.6279658567709676,1644.3058621448752,38.82192119095154,527.142855973012,237.6150637154632,247.1347980395292,37.38254073750288,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,6566255.251748824,55955.72017194394,40.53732882545986
5,7.020396253904519,2396.813563359884,484.2722914850393,763.482450735661,2052.6492325665504,164.87418395251103,23.56379901147532,1226.3693384535707,1226369.3384535706,0,2.880228868208599,1577.8229269390174,9.212153998001039,287.4626015796837,153.33211991971362,139.32916849485895,15.882505797112659,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,5031167.4169622455,38373.89049924341,31.29064735720822
5,7.242778372837179,2986.6137112069155,112.84676941738351,500.9377179411669,1536.6965383452568,128.1810081267295,34.34625278526971,5241.955440790112,5241955.440790112,0,1.0733254878719887,1014.1949424767699,26.32948364258098,289.5465141489997,239.1112062160583,240.09270472611414,14.361978163596923,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,14691570.982808895,70300.14680043778,13.411053869973673
5,7.809187822667457,973.4111115970115,453.89309517710365,883.643264410259,1142.7929618752344,66.20869435671634,32.070469425197814,5760.643316999463,5760643.316999463,0,2.532724124058878,972.4326424973226,9.149178343326408,480.1344902269628,161.57111567199658,74.65898101062432,21.09977747757482,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,16276369.826815315,96231.6958491138,16.705025906592294
5,7.244710235272718,3181.3149681883992,501.80070407148975,1246.0840682040675,4684.5182797519265,158.2122287292474,26.466990461346583,643.3986711228971,643398.6711228971,0,1.4783193054518704,1339.2597412104271,32.31246560942495,245.93736123231827,200.45450470844236,219.46637978520013,24.629169938182912,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,3932877.884644201,39959.919579894544,62.10755690582038
5,6.836134169672221,1609.8887829130213,407.9930944360704,1470.9959901648658,4130.6590860048145,53.63942443525157,39.141500449324724,717.3382799430236,717338.2799430236,1,2.6116166404941383,1656.5506021432964,36.3764360941278,514.9796368883596,198.63315397437944,274.88083033785455,19.333558572389528,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,4892676.136526304,41682.68862566122,58.10743660434791
5,7.277019856431858,2801.9344211251523,282.6488166201774,1558.6638855605484,2759.9901743524424,186.7023945083106,32.011425447270895,2463.102553529003,2463102.553529003,0,2.671456494313397,707.1868053949398,20.506385934343694,310.6564319214395,203.6407559208148,239.5879345104519,32.675770042353484,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,8337712.66187479,73763.88052899715,29.947547422786826
5,7.506638460459479,962.8369882131005,155.24180936848998,1128.1593582265405,4005.10663844126,197.72323406639987,20.914185025430797,4877.145715541221,4877145.715541221,0,2.1890216171525374,1773.1877036308256,25.79506628700199,455.6273570280881,223.764355754357,114.3693881557742,22.11328905089817,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,14714607.020843647,102540.77194327046,21.024750524988452
5,6.547396983383019,1194.291492390158,179.4862335154997,544.7708318388866,2990.0641521363746,172.48334586683498,33.97772320536993,2209.117153048732,2209117.153048732,0,2.9725156457026074,858.6373858303082,26.556477958551376,266.7701416078866,106.85296576968418,229.52804775379295,15.955438384053686,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,7091857.572814549,46851.222807426784,21.2081205122005
5,6.459938900345371,2713.1586033301096,500.1745956390241,1874.8087286236264,4812.984633994723,49.85042765764829,21.623393967930053,5812.416079015821,5812416.079015821,0,1.9279269225256983,1847.728121681577,31.47749766968257,477.7566045696537,249.6165111480814,128.1592956204093,20.213756304830156,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,18031096.81210962,161847.3175773645,27.845101826359453
5,6.947196416915619,3778.570257678932,349.61641918983366,1774.1861704382097,926.5159955805375,43.3025579093501,22.52590990916769,5598.812310633668,5598812.310633668,0,2.6602086672937837,2163.0427433367113,43.79888398029396,723.1705885159276,346.0029278612127,85.01806925612277,24.60373656738567,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,17832789.607093625,143728.60296658915,25.67126651015063
5,7.330959323826097,1612.0178039946952,134.69318434016233,1072.309956006667,1191.1810504088487,43.07871280961264,29.398740585774505,208.7296906565321,208729.69065653213,0,2.8835335948689913,1273.0304701965465,22.695762301211776,527.8148808506768,143.7822213476539,137.19996371007667,33.562354174713214,coarse_screen,anaerobic_filter,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,2760916.869744494,25455.510117495738,121.9544284161431
5,6.1047013906716785,2248.966673950215,397.00529544885507,1271.7992935650684,3624.1947694958285,38.45521818918829,36.35202106342906,2379.2134074743494,2379213.4074743493,0,1.6020038341931302,1201.9421216179906,8.144326274358352,192.74342713263036,197.5471166021099,320.67488220603707,34.791031410694515,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_thickener_plus_press,pressure_sand_filter_plus_acf,8238830.610835948,67024.0624775532,28.170681228928725
5,6.0448037201306155,2236.343270371849,394.8198440908921,1233.9038582677663,1786.5535820815087,168.71696740241876,29.18724842932896,3396.9349840722944,3396934.9840722946,0,2.78957233853716,807.1518905094649,10.000214047794026,328.7743037897313,309.94941783553736,183.25277030839436,13.78260865549497,mechanical_screen,uasb_reactor,biogas_holder_and_flare,diffused_aeration_tank,secondary_clarifier_circular,sludge_drying_beds,pressure_sand_filter_plus_acf,10506207.467268227,79075.75893176776,23.278561203715064
