type,pH,TDS_mgL,turbidity_NTU,BOD_mgL,COD_mgL,total_nitrogen_mgL,temperature_C,flow_m3_day,total_volume_L_day,heavy_metals,t_screening_min,t_coag_floc_min,t_sedimentation_min,t_filtration_min,t_carbon_polishing_min,t_disinfection_min,equip_screening,equip_coag_floc,equip_sedimentation,equip_filtration,equip_carbon_polishing,equip_disinfection,capex_inr,opex_per_day_inr,cost_per_m3_inr,t_oil_grease_min,t_equalization_min,t_primary_clarifier_min,t_aeration_min,t_secondary_clarifier_min,equip_oil_grease,equip_equalization,equip_primary_clarifier,equip_aeration,equip_secondary_clarifier,t_grit_chamber_min,t_biological_reactor_min,t_mbr_min,t_activated_carbon_min,equip_grit_chamber,equip_biological_reactor,equip_mbr,equip_activated_carbon,t_neutralization_min,t_precipitation_min,t_heavy_metal_removal_min,t_filter_press_min,t_carbon_filter_min,t_ro_min,equip_neutralization,equip_precipitation,equip_heavy_metal_removal,equip_filter_press,equip_carbon_filter,equip_ro,t_anaerobic_reactor_min,t_biogas_handling_min,t_sludge_handling_min,t_tertiary_filtration_min,equip_anaerobic_reactor,equip_biogas_handling,equip_sludge_handling,equip_tertiary_filtration
1,7.172844881703292,708.0817412981429,41.17088654677673,11.670714338142929,8.610748230792328,5.184388170104731,19.33584042433748,4701.086367829331,4701086.367829331,1,1.098369725774731,36.93609289794913,116.83169848789687,17.04941798607736,7.989577697768137,12.202472477826571,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7380028.377764162,43998.620961952336,9.35924539975388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.463078989846074,425.10023401281353,22.854379824560667,7.280287217642375,48.97253143617847,0.5082640901564626,11.214161968203564,3357.3498453657326,3357349.8453657324,0,0.5337691093923835,30.368996701211305,65.5713578245959,17.207435247353647,14.699476299387124,8.51962248524977,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5359679.407580619,29174.25069169129,8.689666563036774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.470055356518305,785.4475641838515,7.034382651864255,11.148673831999652,49.119379005868026,4.709861190986984,10.279100851831249,932.8829039327363,932882.9039327364,0,1.9799642057827833,14.572362178702987,52.64507127811856,29.18369592585152,31.06426679279236,35.570034708221336,coarse_bar_screen,rapid_mixer_light,circular_clarifier,rapid_sand_filter,pressure_carbon_filter,uv_disinfection,1735672.737092392,10968.536488397247,11.757677670109937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.026144717612963,468.3206600674886,31.75767491151622,2.7130305422432768,41.54809779788463,4.614637299583474,12.22641686429052,1229.4496936067274,1229449.6936067273,0,1.2388381581329009,25.69848137471737,101.99685852258379,30.59406930761807,8.351876263311915,20.023201773413675,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2166003.891421602,13458.97966745606,10.947157689691757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.507743273126199,1042.2200894271405,14.993376671132332,3.962245608113436,34.700175778846756,2.75088049749255,10.662139953390012,482.6286143389266,482628.61433892656,0,1.2778119979703904,22.534182879980914,133.12466543093603,29.679678796297004,7.607747669912813,14.888744478766922,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1053247.4201734508,7499.9167138547455,15.539726595215756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.206825649736562,289.0934694242305,38.92387396257988,7.323727023089373,8.832323277889387,7.462482206946714,27.613374153857187,1811.251393119459,1811251.393119459,0,0.5966565382096117,22.299832681726798,143.8620403619932,12.546991512246954,17.554451393510178,18.22045084649844,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3036015.512307914,18059.893652053885,9.970948108395888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.193062755324684,107.50721251921476,5.204904724220559,3.785905418805127,17.95501717197996,9.95998266755471,10.654665882979172,3683.928713216864,3683928.7132168636,0,0.8049151085041011,13.383926298089255,80.80813673046019,16.19234374512967,7.648722357981885,25.55830404927189,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,5835795.316239456,18171.451565573672,4.932628446467977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.248164904812313,546.0819233006696,7.814454023285501,1.5389735670534064,13.609001492882811,7.484513006527811,32.801212541802094,2024.589828208711,2024589.828208711,0,1.5643363979502216,18.519040332340264,108.3943244145959,16.88138154711342,13.72015156576003,6.937972623591538,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,3348184.6989851026,11344.2550408983,5.603236212509927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.05841852478779,706.5936277144717,10.549811089882686,7.11188808513572,39.97552563925501,4.781557614819764,25.78790037672625,670.942381041536,670942.381041536,0,1.2221805425077004,20.653729664284427,51.355486387536416,16.8329183861958,27.896370683292574,17.54506089129167,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1330384.682175849,8741.42950812066,13.028584503114738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.8697453850632195,471.0924284028992,4.238461812583143,3.3253387926560767,6.214136977722424,4.155193203853346,14.903578088861426,3955.624115105644,3955624.115105644,0,1.572627552483572,20.057135637755565,90.42282449960031,17.161086297331863,7.515898113403257,11.680182343505418,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,6243736.900261151,16920.800308893125,4.277656272818333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.05475094221679,312.8141845096857,31.406421574043343,11.455232510489907,46.85442065498702,0.9610680503371213,23.501242142447477,567.1290620596958,567129.0620596958,0,1.929998785220781,19.37728475710749,72.918167256938,29.362683630176942,32.40955925265903,31.27519644178187,fine_bar_screen,rapid_mixer_high_rate,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1185988.1738820532,9994.062233529907,17.62220083949416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.16344060098735,756.525273014444,39.99913928190249,13.900982191143449,11.224591885204475,8.508693956157783,26.19775841254629,2727.888897288791,2727888.8972887914,0,1.2662067655214273,29.903549047479284,154.5299629049709,38.00725465159063,14.273243768659542,6.798638124123328,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4432163.023744372,28811.998720089938,10.562013265542362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.551516094259907,1102.866288959408,46.47721862431751,13.252086012307512,31.21129050849467,6.059513004775405,20.097756894932733,1755.3164855129612,1755316.4855129612,0,1.2955080888480262,28.206744247884437,161.74861251389373,17.510456027877662,28.522286742496608,17.476560439321027,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2985179.452010899,22634.94625299051,12.895079855856213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.888228721244842,630.1205355875687,43.12858604096508,11.592699354289838,49.24672204062966,6.016384819647144,30.655365450178653,3327.697583493143,3327697.5834931433,0,1.8431599891301662,27.94189925906893,175.9612340717456,44.45118675479984,39.4031067163331,13.46686159039169,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5351671.450379017,38613.9629727083,11.603807739095853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.062456363638002,567.1467606470367,19.352033944878713,14.12456790576988,6.1307907825912675,9.016635839887654,12.121575898300552,4693.970652797702,4693970.652797703,0,1.2234167288604987,18.00990356784475,74.14203555625438,19.957796436548964,28.7471977017665,24.33414873986516,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7367759.138867606,35535.91544722058,7.570544870373326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.249649218678169,930.1171815830392,48.401342101119205,10.25927710578469,12.65199690543572,5.695920418091511,28.48209620730224,1853.7317123003952,1853731.7123003951,0,0.8258941455389631,43.542493519811124,140.65138740500103,32.58623522514736,19.065353959291905,22.735824354482567,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3117458.499447654,21494.63362428049,11.59533145042151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.914347003327997,676.4788991148356,22.699276023823206,2.6625136411699133,35.27265737165327,9.620412435368598,33.565646903488386,330.17256725867003,330172.56725867005,0,1.393585230165496,17.772037402443242,134.6697571682062,20.322706376412224,8.913702675975872,11.231053946291693,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,817644.5395374774,6886.387021248523,20.856932719832713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.5366859946070255,353.11793000115773,35.17604423500592,7.907400404030585,15.520293408203816,2.9011514073563522,21.83305509810188,3693.150694440937,3693150.694440937,0,1.24810140534474,27.846533356235245,110.9587531459182,30.143240360563723,18.562815959646436,31.813359532475168,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5863382.929181895,31664.16481489215,8.573753803914416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.596425562073586,318.81117570263154,5.703207184812692,8.532583521424879,13.579921473192282,7.1360605930215755,29.575148631733768,3909.265200710664,3909265.200710664,0,1.3262686473062903,14.719986727869792,92.92612548740225,30.295412754729828,20.057469262890137,24.929628935149765,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,6184233.288016396,22004.183865726463,5.628726304300443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.412276737918141,415.440114438438,32.65375162589289,13.385163440246885,19.948570785333956,0.9792687959598149,17.37039469744648,1520.19088740719,1520190.8874071902,0,1.2880796071614504,29.15916956074897,109.03654541297648,22.9336521488029,22.398217426680095,32.4357950703307,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2615710.209641767,17526.90601589511,11.529411313462537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.564979771615146,1008.3086182369613,7.055497390316826,13.6896329724568,27.170306294178758,5.8604247837594325,34.52060294132869,4496.369525633616,4496369.525633616,0,0.8034249880563364,19.570076769998916,49.949032761550576,16.61464785634376,15.508020826465893,22.624293757278984,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,7074440.927663705,32114.405825675076,7.142296833610357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.887410236854915,208.80383395838425,42.81526368226541,7.296887729127908,13.72630290767579,8.71226733443898,27.271972307831984,4313.225892762557,4313225.892762557,0,1.7294038863239625,28.47689478631206,201.28436525639188,27.608903501688644,22.514835710910287,15.556440167284261,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,6796650.767081732,38599.840053626926,8.949181196003694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.693451655716402,784.5660758158755,14.220093145318433,7.706461497386114,17.22163827149959,3.2355167839710273,26.356417331148815,197.57772742930567,197577.72742930567,0,1.2275600610222068,15.821049790237137,99.34723438054296,20.065572522463224,24.79291315224773,25.010252840513616,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,621406.4921123454,6017.953475819161,30.458663302382686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.949165708146738,1107.2270886245278,43.355920477694355,8.606071047940901,8.422366211071488,6.800592702030444,20.576082878125014,3172.1969911986794,3172196.9911986794,0,0.6724378352296894,24.53739276871712,142.6550384982471,27.156264966509237,13.450583907769289,8.151019616693794,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5087886.475385359,30040.374262802554,9.469895579041951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.829691415479409,451.0543668600404,33.79199386808829,5.734587247730584,36.99208876538401,9.052695266332638,17.915041047612906,2203.6929122985985,2203692.9122985983,0,1.1385595775224553,30.625995446643657,165.3223913386215,26.316395305393364,16.256333035828018,24.00006874281458,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3638780.6789546097,21540.479113894544,9.774719060754427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.312469431847566,330.7428720634574,21.641814126789043,10.864705634128915,27.14684563279443,0.7614892820035652,17.69824000205049,1999.9296892720981,1999929.6892720982,0,1.1359892611132443,27.022280800873006,123.45505481932265,31.877084021244233,13.04168201188325,38.089419615330215,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3334905.5504545285,18845.505968719255,9.423084256316198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.694853644902141,404.85232937100596,45.13777562809241,9.924243218892709,47.97886731064738,5.0626976103653005,27.53395425454198,2263.9837193134867,2263983.719313487,0,1.5530191615182138,27.247212291214474,139.05557301435854,30.464411272609972,24.174443315739907,14.848741519697183,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3738379.3704174273,27453.694487085246,12.126277345938732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.255039229571794,763.3292658851411,22.484566017569556,11.59904449922788,17.526774829257796,6.7346176224083,19.411583846427547,2159.1358645484634,2159135.8645484634,0,1.301403709733717,27.65978828949734,86.22896795165964,24.64530975057701,22.059671731173665,17.351367873388266,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3568735.0391297317,19615.917205060825,9.085077751308193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.990255286486024,1172.166628935892,31.62604836751928,12.060554830956216,12.684105999060149,5.7776982622972834,14.817309913130064,2719.945434857846,2719945.4348578462,0,0.84183899833231,22.130940462407523,173.66938436638662,34.74466525370096,17.422409305002088,10.854694252110608,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4423124.180458862,25622.84399942781,9.420352214075555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.133657934694372,689.1948545798605,24.725404933574048,10.302690822291233,11.97840363573614,6.420723817129684,26.595966483091207,3086.3795311037893,3086379.5311037893,0,1.9229425205657713,18.329088368429684,142.8715631938863,22.01529942027016,26.744178599017904,10.390059807153715,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4959778.650000213,25099.166470886754,8.13223591523447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.33517096462432,199.93745508928743,21.367387917370966,2.573939212986822,46.51412585603367,3.4171495395876708,24.06962975155563,4721.473469026535,4721473.469026535,0,0.5255425526353124,28.338879564397928,58.153734521381075,19.418581836358857,11.74634709027872,13.469648526046427,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7397187.634409557,33385.93130653615,7.071083111141489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.030206279639884,955.2605719170416,21.972280366938648,5.36506688315678,17.840070341528453,7.199656523276751,28.579364185149526,2601.2710502935856,2601271.0502935858,0,1.7976655594658986,23.70141334230049,79.74429799354945,29.37358851178452,22.496277442784045,17.954770427937014,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4224357.831515017,19264.965231979222,7.405981483477061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.960358568666154,329.4811549650359,16.53781167963807,8.661951461200333,49.723738435832296,8.82959620344071,16.60271820600407,664.9464811288875,664946.4811288875,0,1.4045096231961494,27.43480449490561,72.11498085815406,18.837505740177075,23.596825244044602,16.27949134089419,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1325254.227694673,9571.58751471416,14.394523147884566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.06437776583224,1017.2370684080107,47.57557151806411,9.182666615615762,29.464420169359883,2.3482707086866865,15.48657673829302,3683.804521537819,3683804.521537819,0,1.3833086840748838,26.73390206822522,125.83552124176865,38.93574488726037,19.24160799490402,14.831875390390119,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5864218.50621894,39158.69365905684,10.629959714233122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.433002661030205,1082.426208399604,37.482624990457495,12.350896236814823,8.92998169308183,2.150412476631875,10.226064913636776,840.4712346267526,840471.2346267526,0,1.3612145800740103,28.503738863673995,110.57864408027109,15.474768188970847,18.221291888605172,14.740650392375684,fine_bar_screen,rapid_mixer_high_rate,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1593622.2580194126,11787.343973549952,14.024684591120634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.16481940581891,921.3759456299908,38.35604055737426,14.272104965479496,48.678702444361086,6.380794089014298,22.76222157514414,1711.3695592692227,1711369.5592692227,0,1.333424934842348,30.432431468876654,171.3141596378435,43.41282931644611,20.56581187172187,14.011682018317325,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2932233.770082706,22348.449540145935,13.058809781382939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.7896931625167944,340.81244479134944,34.95183947910571,2.0670216933600836,42.743813784467704,7.358751323813425,34.29302331889198,1802.9314450110212,1802931.445011021,0,1.1499436231001954,21.795633387022985,127.39957714519038,26.916382273562572,12.195837867446786,26.677503238030834,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3026823.9062848943,17833.880533066524,9.89160213629615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.243832418781823,929.2109105106293,15.17089124001599,14.181567762398865,25.485980433774607,6.1361659866534435,31.602345954750604,1501.509727367397,1501509.7273673972,0,1.9041174938267953,23.17390879325289,132.6866330802432,33.97211524761837,12.866045457189111,8.224989847644677,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2595442.9339601304,15319.638958247444,10.202823650771432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.183844744884557,713.8403096082405,34.22983831477306,12.179764956743522,21.105956423973367,9.575260023537702,24.542916461802456,1903.9901539748357,1903990.1539748358,0,1.6108023008744243,31.321693111378185,116.91219705028313,25.111037121207996,10.032239786648013,12.484159530803725,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3189892.909449849,20618.764583242275,10.829239079938427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.184004284414147,446.9223268739163,5.985142962865874,4.400716980039692,15.60010302434212,8.083825806176502,27.34625572249513,421.9821123165697,421982.1123165697,0,1.8716581458151806,23.502392572941048,52.55127788901447,20.283310686842665,18.475724218081574,10.365509614657803,coarse_bar_screen,rapid_mixer_light,circular_clarifier,rapid_sand_filter,pressure_carbon_filter,uv_disinfection,945287.6626287884,6520.885782316425,15.452990996510477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.265511941232235,313.0410664946578,26.489232136612923,11.952237938512479,32.934888862650396,5.332325298046156,26.04067913863332,4294.333455003339,4294333.455003339,0,0.5671721308888205,32.72203932861022,96.39936368309102,21.504534389134946,28.627022485163028,28.96623358988542,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,6776799.097695194,38739.57461015636,9.02109140244356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.441062502007356,920.123704708461,22.454568506569032,7.046504970058276,14.266449364792757,6.01986656307002,19.960800345200333,1156.7594918450216,1156759.4918450215,0,0.687171567114112,25.67293781517177,108.39625612929535,28.9624986639023,12.859324398881343,30.82734826082207,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2061394.3865349314,11622.929093688956,10.047835505676709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.524419303049714,539.6036809259842,38.4569817222851,8.419795888538466,5.945362218170383,8.999833457638728,20.66869936819213,859.0688173370903,859068.8173370903,0,1.035361118068374,35.93668329107566,86.90987846653717,31.028427204790386,14.527887627587138,15.783627810060755,fine_bar_screen,rapid_mixer_high_rate,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1608747.795059422,11243.258437470846,13.087727328204371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.312235830770469,504.71358957534926,45.65857717836498,12.593678420352058,44.495430023845195,7.396011791095279,22.30733320990067,2173.6230940716828,2173623.0940716825,0,1.179600187664037,37.51683566928219,182.3152457775127,42.64847838878117,30.081101560394323,21.837827677091443,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3621792.7282868256,27528.322242819464,12.664717410253841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.395494376024834,1015.4471629768555,24.665275969113992,13.829862022097398,5.943577441340001,8.791364868140668,25.442561780083643,4123.201622130007,4123201.6221300075,0,1.5108548494069147,29.52747833111519,164.8859658423422,38.95111522550678,18.043368665654494,18.43004662185637,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,6528728.425975353,33739.71765237329,8.182892990555157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.349274754348372,1197.959444571306,42.40824524231497,13.198531346969165,43.590251587692286,5.722153998726062,27.146187903850176,3528.952229846219,3528952.229846219,0,1.335493582435407,22.582517117826132,175.0018994992343,31.461206342713574,10.969333632810102,32.12576290874608,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5655111.225074947,40727.609453056786,11.5409920000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.379448404614637,848.0168422100392,4.101304895045183,6.281168773320179,45.87019295317817,5.807082561588733,12.825246081870128,4239.7420734198,4239742.0734198,0,1.924647236184595,22.93195922277659,62.45598532803777,34.066935331605514,28.088790893483335,18.930502567839564,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,6689534.052466556,27008.676937059776,6.370358495717269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.504180359199645,380.64743143473976,49.16196745809063,2.1028213756372063,48.75130880472489,2.022000950520351,11.291655287762206,1180.4075054606421,1180407.505460642,0,0.8896622764482517,28.01591668969947,100.89959099931586,22.970172852851594,18.66283109260235,7.55302894158855,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2092009.835565322,15372.020454719282,13.022638693508227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.859790435215884,264.47911044081866,44.32546228116544,1.9655971440198687,42.22959667629791,7.245683743110999,33.14745869072202,573.9215840141433,573921.5840141432,0,1.628837808505734,34.44397310766115,118.71106776324753,12.581480089276338,7.706195991471771,19.33619697419506,fine_bar_screen,rapid_mixer_high_rate,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1180253.174118928,9599.895134433262,16.726841090884445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.2826856079097135,262.90237186581703,3.6554052521540745,2.6086967327340096,29.599666328056767,3.8335767009812702,32.714714367709846,1664.161535818076,1664161.535818076,1,0.9026283158050576,15.875092142796209,105.3332593150265,18.916705335305156,7.566958568570147,7.511759534038919,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,2809901.9571993737,11333.342824512067,6.810242023134354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.530357660241986,986.5108723038056,33.014263723441395,8.876913579116188,30.34699905993957,7.570835534512383,32.27445001757731,4194.656027785671,4194656.027785671,0,1.665181150082307,24.02240629924823,112.19952684646334,32.54674456067126,10.73408330248998,7.730286338049074,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,6625169.515425032,37679.26078655614,8.982681902155099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.189243912795403,538.3731818396698,37.538457146668115,10.61335222448209,43.30845614104931,9.941260225563372,16.569270064458422,2428.574126531004,2428574.126531004,0,1.7089137120682996,38.431187887599194,100.42858561449539,30.739884476971433,36.212510383468555,12.312755989585359,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3983281.3165732548,27121.52813081931,11.167675647421945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.87319631052614,782.1214384077674,33.91456644280276,11.98753170600495,47.336626871716085,2.755025799274304,26.203724645822305,4967.2574456292605,4967257.4456292605,0,1.3116696708168067,37.562316923031396,69.08898909237595,39.558028298348475,16.98003873688999,9.092039906508878,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7789509.658599603,50611.48415172813,10.189019736889556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7.765833553774379,1086.7918244842274,8.056339116578638,6.196931523779726,39.59641840423618,5.057733619877718,24.603732411517367,3416.742610745031,3416742.610745031,0,1.9432649756019234,20.808983519044197,85.8777608855807,36.72622507101689,9.255296358042182,31.93115339982497,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,5457697.210433633,22524.052429159332,6.592259059352409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
