type,pH,TDS_mgL,turbidity_NTU,BOD_mgL,COD_mgL,total_nitrogen_mgL,temperature_C,flow_m3_day,total_volume_L_day,heavy_metals,t_screening_min,t_coag_floc_min,t_sedimentation_min,t_filtration_min,t_carbon_polishing_min,t_disinfection_min,equip_screening,equip_coag_floc,equip_sedimentation,equip_filtration,equip_carbon_polishing,equip_disinfection,capex_inr,opex_per_day_inr,cost_per_m3_inr
1,7.253717587530463,415.60177688733086,29.332387634218758,12.253450321589108,20.80764772107792,3.199639520485143,10.245036733452986,640.8652678270669,640865.2678270668,0,1.1483078928420263,31.668628912686415,107.80175517547002,17.528421212597987,12.668451659298388,39.1000684673743,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1294011.5148722164,9945.066841076661,15.518186645996034
1,7.740368461562122,426.1263969302135,42.301070439140574,14.264222965547724,29.601696695576894,4.803911148215131,19.6640236568818,1937.93473811048,1937934.7381104801,0,1.5681753632909303,40.28787651137675,71.83937593693562,19.044574141149507,24.597618171650247,29.657502312724848,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3242353.052519817,23927.846386244997,12.34708574839577
1,7.360435487586249,669.3294364669176,45.11630217048045,8.880203614388256,16.793181431463033,5.248495312742623,17.442128805293848,3189.4519787790837,3189451.9787790836,0,1.5620423094683247,42.99254855948036,137.95190882289174,12.789759069900834,17.81994192143968,21.052798676226555,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5114594.923425951,31980.84431928942,10.027065631360164
1,8.08148710479204,1120.4578713844926,8.48077134669364,13.402797931570033,12.769447284227859,6.107276149471183,10.116705160969415,4240.458245641122,4240458.245641122,0,0.8250672992363277,24.560956360968234,55.171222363692536,22.80288889648406,19.877453411104337,15.529290890778809,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,6690234.400264255,28489.65636897501,6.71853246008501
1,7.215448604657832,1028.3395618043553,10.235925582230873,8.79554215753284,14.55728075437251,6.383588937176187,16.260197243503345,1645.384592757127,1645384.592757127,0,0.8776925851905071,22.587257447044145,69.76578151678717,31.24735364308541,21.75439331797662,9.615715939070423,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2793478.946446854,13004.783242514248,7.9037954407501045
1,7.540310468727994,172.81968156975958,9.021646376211832,5.380490244155424,36.85336023331353,6.373668834193713,23.300807811065724,993.5818867127039,993581.8867127039,0,1.5298408634381253,19.013038118724694,78.00766196483596,13.770529264291087,8.337089334152497,34.014250937417216,coarse_bar_screen,rapid_mixer_light,circular_clarifier,rapid_sand_filter,pressure_carbon_filter,uv_disinfection,1808373.9082085048,9920.612050180387,9.984694953531244
1,7.332076816806492,1081.9071349340584,12.515452802850588,9.264050841992637,16.497163112302225,8.883150750615346,15.59358036885674,2774.198634014056,2774198.634014056,0,1.5950982513246976,21.186268149529702,85.57432038045069,24.77215441654991,7.355501648372205,9.942011958766248,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4487698.909597278,19604.05289110342,7.066564250569843
1,7.058198206013088,151.52228298701587,12.292540276581047,6.8953386649203035,43.61743571221043,9.230892621667149,10.516171369857188,2353.5010633257116,2353501.0633257115,0,1.628514766483127,15.735484848411131,50.09014601153387,19.85489100312808,15.901441799616823,12.822379565519444,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3846657.330389163,18775.086885284618,7.97751366160579
1,6.940960856611263,828.2003835882805,11.475580560009837,3.643855647635296,17.18797801442843,4.826279911919343,14.954584919985127,2528.528799169218,2528528.799169218,0,1.7326434062775586,23.413751824846152,141.03333851355436,27.95735246355679,14.956014052577014,21.919913651519163,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4114605.517310044,15275.557477441991,6.041282773785682
1,7.205357452716115,692.1587931240094,46.07242101144397,8.106678172381995,23.957011114771593,6.752351961554885,21.626725267974706,565.8682406005995,565868.2406005996,0,0.7037794567808064,42.15638573330753,172.83865450510385,22.84258876868758,8.934179047941132,9.515449897260515,fine_bar_screen,rapid_mixer_high_rate,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1183270.729310215,9915.617154783298,17.5228373733417
1,7.024831204223201,676.7142618252391,5.75572413416204,6.080369213677214,13.14891245871187,1.4886601379865851,13.017890075495309,690.8288094030574,690828.8094030574,0,0.7701557848614098,13.337354111037909,121.37150045405166,30.63465652045773,19.57814954864514,7.154385590502237,coarse_bar_screen,rapid_mixer_light,circular_clarifier,rapid_sand_filter,pressure_carbon_filter,uv_disinfection,1356952.1192361244,7654.185246221425,11.079713442807021
1,6.770455170979946,260.07617402020776,5.342007268224947,7.727634430713328,7.516300136237984,8.051719284323651,20.268527723160336,1056.8452271726972,1056845.2271726972,0,1.3537196424270757,21.33698698364923,98.74748563533669,15.773801288427684,21.370108027273606,19.09812206804193,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,1901432.3637375012,9170.500327148846,8.677240613256146
1,7.670545705917644,1098.5048007469918,33.92748167268194,2.633227861622129,36.25141172307779,3.258742670981905,29.750228587186978,2855.7512366758197,2855751.23667582,0,0.7120307983785956,19.496698501905275,183.92878153109845,11.618450190177764,7.469857035644963,18.03255076888764,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4614423.921245948,24617.440928251766,8.62030299141434
1,8.374774096146123,695.5838297218634,49.61563117407612,11.023173103256351,41.93011650340625,8.283441105856584,33.57515681725643,4847.739782901297,4847739.782901297,0,1.5625188055504884,34.548361270646005,212.25971236078468,32.223183579862,20.510913164168876,8.627729705599474,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7628409.930286291,55142.12329628723,11.374810894508352
1,7.9578951241148275,113.93389080124925,32.60260697046885,4.709826966308558,35.40147405247981,9.922288886511978,18.712406445493457,2830.1789458927224,2830178.9458927223,0,0.7443112825143948,32.41311615070849,148.1252979420683,29.791432727632195,11.698668100081651,7.8419762418801575,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4568992.766777916,25146.0204861874,8.884957794870317
1,7.287452645863708,228.95982800570155,14.199778193718245,1.237574995544303,23.101201487423715,3.926436049386021,18.15576395873881,1989.2431098079226,1989243.1098079225,1,1.1524636228919891,23.234598647745926,83.27800275274318,19.931895459742194,17.908703433661728,16.936812555121918,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3294027.6555242725,13139.069500014466,6.605059700964931
1,8.353724001387658,947.8234964378735,28.089153806176796,2.171942196140142,26.091774536410515,0.8273817405430891,33.89140593802064,326.1606338891785,326160.6338891785,0,0.7743328072453881,32.61344795057292,165.69274605938304,24.41340058110918,20.354597311212828,11.460393475159849,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,814394.9042067769,6887.483369493405,21.116844443690912
1,8.2907590399962,211.25547058223685,15.814992458265401,13.029088928865786,36.08992046436845,9.367778665075525,31.217229257585757,1134.3799509506825,1134379.9509506826,0,1.9833650283341981,24.61456340119099,133.24379529981854,17.600255812190564,36.96811836186172,28.327110457570406,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2044303.819850348,13089.165703594417,11.53860811152812
1,6.807199061263229,731.0395517154825,45.81168128404735,8.622756397821856,49.69045752107531,9.311551600127393,22.42929561268906,4838.706551217715,4838706.551217715,0,0.8821352324501535,24.11506806673911,73.27161437626465,29.46749481901255,29.60678822121646,11.92755338668623,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7591415.503070342,52387.08732991669,10.826671709763612
1,6.903838474137441,1171.2082848597552,40.44674662113827,5.525718053831766,47.41998295200539,5.035103027766986,16.348347603021946,1790.5408164059259,1790540.816405926,0,1.5426547885151884,28.317614303791906,142.84894785631317,29.13822495838468,20.11557424734428,21.218760923267894,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3027747.759727839,20303.067638827477,11.339069990920919
1,7.204553084353022,356.9776441600014,5.170522847520068,10.789149172250783,5.716113463161641,7.467486622353594,28.850745872166318,4049.6173805338794,4049617.3805338796,0,1.9285330612540783,16.589298760381613,87.44533168054384,18.577726487888352,7.297395159290317,18.772870617311465,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,6392780.316775479,23168.50459812597,5.72115891972776
1,7.497978710206062,610.2897804655838,2.2988411433504994,3.2399029143941025,17.291792340829645,4.389239818815687,15.13265810511167,1884.3952605811144,1884395.2605811143,0,0.6625921450781501,22.51547571213481,101.03481665799858,28.716248536161185,15.481999060835523,19.725804365893335,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,3143160.390016883,11481.664447906263,6.093023416098765
1,7.227785737537776,985.5117713508697,23.397616590808685,12.526840616982533,26.023454614554982,7.522071505333345,26.562255175392128,2043.4643187458068,2043464.3187458068,0,0.849036373429339,23.552240466659747,109.2580076948116,20.150361602612527,15.728247417728394,18.46367142504278,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3402705.770530246,20093.16634651762,9.832893171753529
1,7.595341777065145,198.35216488739823,20.642260310184565,10.546912319330762,42.63792565743322,5.4021375288800675,33.74948505433815,3703.959211681519,3703959.2116815187,0,0.7027045599296053,23.576144677919768,58.24844237434704,34.192940282198286,18.217831545780633,39.493245362220186,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5885537.220994126,32331.979948336026,8.729032394948538
1,6.761580683789141,181.87140719844984,20.07587333363987,3.2152970418492455,29.747439956331434,4.619044570714905,10.583016877334744,1292.79713024905,1292797.13024905,0,0.7678365473551461,30.828065998145036,116.76719108531223,27.275914619828423,13.473652363563021,10.156274508435366,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2256174.5752562243,11904.24039670312,9.208127182653813
1,7.171328925348283,865.4041387335524,20.931365318999557,1.1425824880288566,29.997521950947853,5.360433160055175,27.0347314633918,236.80580117826182,236805.8011782618,0,1.1926636430831004,21.41203248079946,86.09470365431008,26.609075263860806,10.128889578442918,12.322538600414573,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,673181.2167159589,6189.133096235703,26.1359015084967
1,8.281099239835354,616.7766338485125,2.8853472229755495,2.704191849433924,38.92008593781945,3.593679453383678,17.612632611909618,1546.7300668587338,1546730.0668587338,0,1.228670727978782,22.75055221901622,118.06035682462456,28.833082564529878,22.14022281745833,14.160933220203944,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,2644262.8312821263,11492.618793408143,7.430267917884723
1,8.148878406981675,640.2443278750521,9.128171953289009,4.536668264411331,28.820810172561842,5.074445894538678,34.66960975365787,3135.358449066894,3135358.449066894,0,0.5787391071320176,13.645764389129297,76.17083337292337,21.080168551248427,24.961336510674794,7.00505073463974,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,5021703.526052228,19024.40584145529,6.067697250729688
1,7.946400870936137,783.4817915014527,12.58468265564399,13.842595484163729,22.13950601284913,8.443042126164764,16.840309280553658,2877.033767081692,2877033.767081692,0,1.795445754098889,18.529699302965202,70.48562469421863,33.03409691596176,26.23492724535674,8.839096323138724,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4647308.163302637,23449.173527269366,8.15046865127862
1,7.703696960906167,1136.5479872606243,12.700191981099833,9.78157259917573,46.24937828231955,4.157770424025628,30.472196504418083,4492.389243163881,4492389.243163881,1,0.9396729526857246,17.006792262848986,139.7971492587612,32.16193770657643,12.62106559012201,21.24634552366672,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7085289.679908237,34543.33913403983,7.689302343202967
1,7.043954829116482,1194.045666997958,44.07055297082003,12.912141477475329,9.91656430295506,4.124058932460327,21.028307178110538,1681.5030019621613,1681503.0019621614,0,1.1829311808547978,37.97035351133051,148.1741609310273,23.39250589511922,10.087065612164713,34.22155698302455,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2865704.51114006,19942.081451809645,11.859676389836382
1,7.461358284429579,180.07254704928278,24.15036708901367,1.6301137766220308,19.3259913587651,9.027522273011739,18.597680333694942,1728.904018198379,1728904.0181983788,0,1.3548318483107584,24.789782119746967,99.57492321913963,24.874070010938546,12.381073212523694,23.858016471561037,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2903650.575654959,13668.896113751649,7.906104659294767
1,7.307200218526376,486.5419432899005,9.224434130823946,1.946332966371618,30.72696106135393,3.8848703098531643,13.65269895291729,2680.6094951124605,2680609.4951124606,0,1.4446769569258793,13.051374453616985,82.73609561148336,23.990012527286236,12.968060427850762,16.364862392965275,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,4335834.332283919,15831.775883623182,5.906035889408423
1,8.078243697754138,269.903052268543,8.95873153208388,11.745000095322625,46.402497239037366,2.060467944655372,11.456678519472849,4102.516236875357,4102516.236875357,0,0.8660468928563592,13.335997591827395,99.52645889800456,20.12895556919787,36.2964783213275,42.582436253440214,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,6493595.714634403,32080.599165352498,7.819737281475425
1,7.971189968739155,1181.8636548723093,15.620364850299689,2.6579396297116276,33.944219084289884,2.8211366356434335,27.386698258839605,458.93275118891404,458932.75118891406,0,1.4864497650458313,27.901669958963126,60.16932159216724,20.518180380184265,24.313256000144463,6.838498453566245,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1011218.6155836139,7272.356491719651,15.84623558218462
1,7.41088058752501,922.5889835906953,24.248013891248963,12.935878446317053,23.13713543050273,3.4074946441054292,10.636077322641809,2512.3270277312213,2512327.027731221,0,1.8703545321402941,16.574726982583485,60.154269519341426,15.668920616863302,31.36956073904075,19.785692143736412,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4098726.9996401104,23685.338045454322,9.427649260631316
1,7.052223335663844,917.0803762222265,17.23048589493586,6.361888474878205,36.39321315107771,8.98067804644295,14.439101642475094,1097.1249103342825,1097124.9103342826,0,1.9164907898235017,23.09314043683811,138.24287350269023,17.17571871799914,27.266251311373146,15.51890158569927,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,1980013.2280208785,11529.16018786878,10.508521025519295
1,7.740188260561334,338.2069133762376,25.88534669289088,11.547606487359696,12.943932439021038,9.659330809273232,31.22368167267416,3546.7175315114846,3546717.5315114846,0,0.9262309022310441,18.543900599459757,94.96933268503794,16.00943548295292,15.50778671435794,30.60304976576385,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5644148.568482532,29528.43614923004,8.325567482292866
1,6.8426902163844225,181.55662986418008,40.48288546193401,14.055406092779489,23.46551548460107,2.5446687613372627,32.127507765608044,378.93157860760783,378931.5786076078,0,1.7079019961143995,35.701811743473506,167.30541163316002,28.44260056531879,28.391499317032217,18.27386682718894,fine_bar_screen,rapid_mixer_high_rate,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,913664.9775194345,8523.302174138005,22.49298463183528
1,8.23088244799404,966.7307455952387,47.135436030908856,11.717795133038273,37.77564871193816,2.30010834771165,24.23169890410426,471.2915954248164,471291.5954248164,0,1.6970649893513485,34.199895190116905,187.34893443606032,40.26869080634474,19.24062291933636,32.10241351372232,fine_bar_screen,rapid_mixer_high_rate,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1066900.699646651,9745.024380550787,20.677271725515798
1,6.763374037189756,154.41595184657518,38.78683354393035,4.051222864614668,23.232582816566605,5.150482287179928,33.613244516906846,3912.17309575408,3912173.09575408,0,1.7131491484115964,25.227943291288618,76.4849230588099,15.822851048278432,17.027676630514033,14.046710823037518,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,6180575.236219245,32847.75274640061,8.396293298486869
1,8.476759975743096,707.5021989632652,28.630488957102422,11.386868194716728,28.176225750348316,2.1507478454742346,15.035047290727231,2323.2729846220277,2323272.9846220277,0,0.8106785210528216,24.152005147505783,154.12453152507763,37.69623527875825,15.406599382968878,13.727531605519541,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3826753.1446179356,23045.95684501184,9.919607810857912
1,6.571929499444105,110.20039100529209,18.653922459349722,3.710741843957952,27.66327505623872,1.7484881493873852,25.668974468661197,2830.836148751873,2830836.148751873,0,1.716040147286878,17.007580645746227,111.38351355472584,18.549446638342296,7.047017661324311,20.060866080231676,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4560762.88254136,19760.18241551711,6.980334211229234
1,8.451361420326492,259.7568647571353,0.7461731667269722,3.776998548191843,24.338337419116694,3.010236662810888,27.33234183983322,1409.5856076950195,1409585.6076950196,0,0.6923989019049877,13.864815404637897,134.0072097990706,11.990810799832554,19.89494716183811,7.41901335312095,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,2430459.9876471413,10397.209140571264,7.376074985309316
1,6.817480261205172,787.1803806069306,41.32940288850275,9.63570310083516,49.834089156640005,9.869518101347888,13.74206315128898,2385.184111736831,2385184.111736831,0,0.7799629082957109,34.55512022929714,183.01524569154626,36.785359472795434,31.58253145542115,17.100378902974324,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3935150.6480828444,27786.723974804794,11.649718710632868
1,7.631795399689954,294.91122289417365,38.28046259563879,14.02497954865737,27.41034193179426,5.4210131253703,28.46586103087881,4479.052654442316,4479052.654442317,0,1.630329487825548,38.04243602671242,92.05450506217565,23.53892291339136,22.555226207501377,29.42225880473029,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7054952.339353294,46339.21870862463,10.345763330704646
1,7.415860530747067,730.5806604488307,19.715231721771207,6.904567591139826,18.979270212451254,6.711687714248324,33.44599600489734,4930.131726881914,4930131.726881914,0,0.5671756318631672,25.217677521737702,156.48298131427936,32.77665690763217,20.532424320923443,16.203155245422195,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7724904.096090876,32665.964169150815,6.625779183756326
1,6.666440191728633,608.0988337549907,32.923208542798946,11.116743129812837,34.77578654244198,7.973785507629426,12.816935015802287,2636.779723975397,2636779.7239753967,0,1.2517187711397229,27.458596993110945,136.43646923976317,17.26253774452741,9.206546174446427,22.648109375533274,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4293330.043853282,27166.618589232636,10.302953387503416
1,7.67714226623832,566.5983629848095,25.979064035650858,6.612437016088382,41.573960308652985,8.196523679101922,13.776509473102127,3156.5897002682714,3156589.7002682714,0,0.5840320692723593,18.491562786500793,151.35125046433242,31.543071625588997,11.755513844030137,25.513780383116725,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5070237.705107979,27359.23665827463,8.667340153821522
1,8.287171367723769,675.5240450296699,30.262079158416224,10.477742139763036,28.826615478885913,8.853405470402965,16.38247620587415,1205.8031503768723,1205803.1503768724,0,1.1666094201298909,23.96605566444517,120.29170720849288,18.211865939692917,20.445359707142185,23.48863359851856,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2143398.5285065984,14374.903610740854,11.92143477668639
1,7.111331637482163,984.7383827886669,25.513488419283753,9.324522673780814,47.85082655031405,8.831071642487233,26.12432767056212,125.98765242041827,125987.65242041828,0,0.9573846310411136,21.04757185187516,126.68054943593431,19.68575987233196,29.41065447790775,35.533976107481344,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,535415.0422903646,5986.519406190886,47.51671525884132
1,6.775665698917507,267.1629889865793,46.3016113567332,1.4276358944527652,40.91534161021964,7.595694011746828,27.582197304029588,265.6317098392902,265631.7098392902,0,0.8082026004245301,41.34298654907416,139.6651579900555,17.907074019146975,9.731221579150395,5.733282621047612,fine_bar_screen,rapid_mixer_high_rate,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,718288.6955275199,7138.946742816806,26.875355909638724
1,6.9685813053946735,227.88580534537112,0.8294878425373942,10.30721957177062,48.9726400032226,5.38694490252005,30.51045386319123,4854.899324659876,4854899.324659876,0,1.1381478807689382,17.0614609265791,68.28771126088266,36.62603784358753,25.363187264582578,13.834603194945032,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,7611626.66980452,34713.68072454605,7.1502369880714305
1,8.391565397239685,231.21192167902862,2.9593109879586317,11.581681774395857,24.231642137360346,6.699689927443401,10.733200693538445,492.0879805401048,492087.9805401048,0,0.9915733659159363,18.333750106391804,74.61405504451308,19.856829831670595,32.47914480766594,11.287773424061625,coarse_bar_screen,rapid_mixer_light,circular_clarifier,rapid_sand_filter,pressure_carbon_filter,uv_disinfection,1061878.748973005,7650.1900320401055,15.546386692159047
1,7.505055579916897,346.0347614004214,40.687004087467464,9.667643531242225,32.922310156059766,4.636686415718914,21.457260361486405,4961.707341394139,4961707.3413941385,0,1.4862008119319272,22.494407803778532,136.08968249133096,33.90929741243644,20.15635899182358,31.29889662384264,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7779060.352231098,48757.899996571556,9.826839158730305
1,7.828521343468468,220.87884304613414,24.11802161014346,1.4368198198076132,9.092431015761106,6.895656305138417,15.496705728976838,348.13550603714737,348135.50603714737,0,1.5473187067870773,21.160914416800825,77.99754957909511,12.134343045886181,4.786671006150773,5.017376729289128,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,827697.1084921639,6588.494746763716,18.925087020743867
1,7.424863589470807,336.9377837296097,21.68500707603999,13.785604251356162,41.19072497026806,8.353909829742175,33.22559041130252,3368.1870842822555,3368187.0842822553,0,0.6100037372341565,27.41172067167602,67.24314600236653,25.402281934263062,18.615563751343196,44.972239756623146,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5389354.5907239625,32192.21825320416,9.557728667576127
1,8.233239018440795,380.0525225668122,19.05037399134525,7.6828789588031015,7.147302361270848,0.6826898810235678,24.227472356680536,2551.1620157813863,2551162.0157813863,0,1.81762349335132,17.373876365674146,149.17513061629526,15.107446837155928,23.488818844244403,9.543211778827612,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,4146846.168415886,18336.212921271097,7.187396491419994
1,7.298966284954421,910.0853691077856,10.410095986041584,2.6404117122384427,17.09301090483938,3.6961156417805907,32.14808949891875,1328.6292271009518,1328629.2271009518,0,1.7522919040795708,13.277450498171875,74.66201252420683,26.437485430320205,14.597769740452884,8.70064286032108,fine_bar_screen,rapid_mixer_standard,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,2308996.168720632,9986.09620823447,7.516089518837378
1,7.486341070018607,540.2307509530265,41.85338866596399,12.096537653346225,19.58800732416414,9.83911461658579,11.194712169547095,4557.293592983674,4557293.592983674,0,1.331412377906733,29.744937976093972,177.634938690876,26.28865591393933,15.314979690616603,30.59220730845054,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,7178652.400880198,45505.98511076615,9.985309083625056
1,7.2640337988388195,567.694840102999,40.90436797499833,5.986872203637956,28.85219702331026,8.183059100943849,30.667749324175094,3449.826924095304,3449826.924095304,0,0.6427792714918064,32.02658705899508,146.1235528659033,15.005593314631104,25.75477677676221,25.619993545351736,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,5504375.845611559,32398.177409726377,9.391247190820334
1,6.706294387612385,233.90318412333866,5.626509433231045,3.0274770868695855,31.5384869203934,1.4266889138367032,20.21949557087497,1514.4403917571149,1514440.3917571148,0,1.5685012350428384,19.66032131981757,99.90128594051765,22.674650333341965,20.809392990014814,18.818884265174148,coarse_bar_screen,rapid_mixer_light,hopper_bottom_clarifier,rapid_sand_filter,pressure_carbon_filter,chlorination_system,2588147.4291676725,11007.837879270723,7.268584448212573
1,6.928191272989201,220.35183283237347,30.202386891497785,12.27027746763114,37.294411017315674,7.224079288982154,29.4296361731032,495.20165720871876,495201.65720871877,0,0.5469044188919016,28.15102914427916,110.07958557498964,18.816115034715626,25.6130579072631,11.726752190431405,fine_bar_screen,rapid_mixer_high_rate,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1076965.0298301128,9192.412202738196,18.562967366774696
1,6.60115248083323,881.9496105224274,44.63095837005288,7.167649236416853,41.290795105428444,9.562299793911537,28.264328168858825,2166.23388184475,2166233.88184475,0,0.8708955435642951,26.824384113123156,160.92622848768772,34.90758346866292,14.490657708791431,16.913270354041146,fine_bar_screen,rapid_mixer_high_rate,hopper_bottom_clarifier,dual_media_filter,pressure_carbon_filter,chlorination_system,3590829.5989753394,24600.64194325674,11.35641084253885
1,6.555570775789379,204.36071239327663,16.821607921489576,2.3266018532633526,6.002531750007885,7.820418373710046,32.08397357233483,769.0108860821366,769010.8860821367,0,0.5238172844326587,20.890087320368195,64.53772607628031,17.96701669077241,13.820971603418894,19.264167279873686,fine_bar_screen,rapid_mixer_standard,circular_clarifier,dual_media_filter,pressure_carbon_filter,uv_disinfection,1459571.433064954,7989.593211366371,10.38944097666911
