type,pH,TDS_mgL,turbidity_NTU,BOD_mgL,COD_mgL,total_nitrogen_mgL,temperature_C,flow_m3_day,total_volume_L_day,heavy_metals,t_screening_min,t_oil_grease_min,t_equalization_min,t_coag_floc_min,t_primary_clarifier_min,t_aeration_min,t_secondary_clarifier_min,t_filtration_min,t_disinfection_min,equip_screening,equip_oil_grease,equip_equalization,equip_coag_floc,equip_primary_clarifier,equip_aeration,equip_secondary_clarifier,equip_filtration,equip_disinfection,capex_inr,opex_per_day_inr,cost_per_m3_inr
2,7.665816364184379,723.5261288016504,299.4898434153081,296.03589898477117,442.2628643976668,31.266872186116668,27.369706308124254,8485.485602220535,8485485.602220535,0,2.227251394921262,22.99761228551476,287.323538048553,34.91987973231781,96.56486609940885,730.1746452828231,194.02402982488272,23.924696425973373,48.26854174737207,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,22065346.103479046,173070.77440833245,20.39609546483023
2,6.119700233628158,702.9947861971128,82.61024503147999,163.2642221774651,670.4050527432381,45.663307592943525,24.226341475240805,2635.9038944063554,2635903.8944063555,0,1.974075380126593,13.973888434043008,201.80000410994478,16.46272160786918,146.34164976880604,489.7560719845086,136.0015412552349,13.240509747161427,27.90867312048283,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,7410960.12352593,48159.52859838563,18.27059351465159
2,7.639465294278647,804.0170893365391,229.2877869375975,167.07224570993367,522.1489346434249,46.41478649705171,17.752263157811164,3187.1242755966114,3187124.275596611,0,2.259155222770072,33.37409176037666,188.0276692492067,34.42756411306275,131.85211869223355,316.4643044288665,130.89264007361834,14.273791926102769,44.448834545962654,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,8784901.884175602,55312.404534773086,17.35495693038795
2,6.031066775209967,1276.5178102117743,105.23090278031091,232.83561924191565,685.03232586785,31.564254183189707,24.267968873776773,4500.730630374614,4500730.630374613,0,1.4240105619218457,19.9394977235133,232.83156001470832,16.86570759141403,103.5276191741976,280.44380264422193,121.17283124593177,31.734844813698178,35.399472681879836,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,12074736.849993043,86097.60931388932,19.129696128186875
2,8.454330451257087,1221.8635684237481,61.83035135095927,198.91769804659643,638.9567135666955,33.40823383133404,20.921094123502517,3966.2855398543484,3966285.539854348,0,1.474907034464107,24.841870946623242,155.08211606228846,17.367595184956564,93.47060566233304,479.92073775598027,239.07137546366337,30.046788002191906,34.14416233670705,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,10741375.421812402,71122.44522637634,17.9317511338299
2,6.796834829442669,454.6178280470856,27.704330496304827,345.1455721727823,593.9530479187858,32.35923357345271,24.09079426308762,5491.347564999577,5491347.564999577,0,1.8390178425861954,9.834085910565497,197.99659673696237,27.636737861121684,109.97503952436762,522.2434047180324,314.5427164852037,29.411216061931142,40.08384583094278,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,14581049.988658855,132082.2233974986,24.05278883444865
2,6.792353679869617,679.5480440119127,263.36820388474575,376.2030403517567,608.6742292817532,43.44293385891927,29.687732182831454,3931.6567771559644,3931656.777155964,0,1.1927418046642853,30.75214354639391,146.02762597467301,51.243865762816384,161.36910115115612,287.8746351352594,154.7468203799539,40.749050692113805,38.089463333993244,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,10666763.158973731,106237.92278575676,27.02115896866407
2,8.343938868419189,460.428604234217,104.21334365693447,311.200189615573,522.6793665770128,41.42758252103797,36.858367135418874,9441.239367021051,9441239.367021052,0,2.448353127145155,20.59528040729162,270.3556582527749,30.67061452749261,207.8668172630751,893.2692446741304,203.3525717533753,31.649514938462907,38.14618869252421,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,24468443.996521663,197528.90284217332,20.921925095147614
2,8.000411164876052,505.98886445128414,255.8948111392255,244.34759654978222,736.3482229796477,32.851601899671536,26.398740063692397,1581.0196597079132,1581019.6597079132,0,2.1154547311345966,27.117838981612607,76.93058273855742,39.596363615658845,77.28310453240753,214.41380500764458,179.4033703522409,23.59082558970745,24.704356188749127,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,4770403.81915231,42799.530786913034,27.07084034288357
2,7.667410316495361,324.13326001100467,67.44224757256403,243.21488903869425,521.4257733931572,40.325633244256395,28.261732838187903,4325.224659067864,4325224.6590678645,0,2.7792295165387433,15.418518933882401,71.78316666893147,30.308620493491226,99.16771956082628,308.125332167167,171.95166955225108,35.32405522107855,29.252767602711998,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,11634173.604406813,85713.51100982129,19.817123448171024
2,7.895268815078854,1314.4070025949254,171.88307073518124,378.8591714419801,746.9243236891494,34.247873315937326,28.895410131291932,3864.3973325700385,3864397.3325700387,0,2.863640227856224,17.309692135981976,224.51587413818913,55.56390660841664,240.0,706.4463360862712,315.08427596606987,41.22565598912694,31.87784226015608,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,10536060.310156085,105278.8932215079,27.243288968810976
2,7.282062004788706,474.84596031464855,90.73830996144554,256.83856138933265,672.6401366038895,39.374472499137426,36.33097684593045,4571.635357089756,4571635.357089756,0,2.9671408359512883,28.849635767755885,140.23850076435824,36.52596313953241,193.66903924929372,750.804563235693,224.47953213129213,12.613773872185199,34.8050370859124,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,12273921.84555294,92728.87208398497,20.283523256110033
2,8.072917937352722,727.1864362102898,107.6583041534969,327.2799461939584,511.47779073887506,59.58598282730648,34.29381094258909,5697.620331696439,5697620.33169644,0,2.2659783463947214,20.441808404843407,282.57122136480524,38.98252414500902,200.59442565845066,616.1135684028864,125.77192891338835,13.393115838992708,34.75286040773521,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,15097508.785588337,131224.25070949152,23.03141365518473
2,6.0923412673912,1423.6843957639342,141.8691275810158,279.33680794541476,390.4340013349597,46.48184535951721,27.59079647829462,1754.332626401842,1754332.6264018419,0,1.8398686422386594,15.099528067303506,191.09442567705798,31.388935042320977,171.3494217708797,461.2345177382501,169.80106749319225,13.12607475549137,39.72781426548081,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,5222833.615802483,48891.75664576449,27.869148592443437
2,7.377121698371302,632.8224215979046,299.53415326772085,293.8148132492631,692.5880307259824,25.125382804959056,18.660030284324435,7390.681147140879,7390681.147140879,0,1.621041970332685,26.94531635911531,333.0383227664441,49.65303557796414,142.03949422895155,268.7584428567717,236.5051493648581,26.529273629034787,21.611293377784307,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,19315108.044928145,152320.09919709293,20.609751139922835
2,7.566022658746885,1050.8460078971998,232.4308585452469,302.90858294940494,447.143843507229,50.54771489027716,19.19128135863951,9684.966903660907,9684966.903660906,0,2.5264817406600795,25.541826602120118,360.0,59.63975733968424,86.39797930412858,509.10785301986533,127.15774503067514,13.253815837635635,48.20975018089019,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,25056143.671155926,198190.43144362743,20.463717988412707
2,8.415429794097353,1059.510037712455,217.22654909955742,304.87645561831863,622.6710694261002,40.964166248911894,25.080915591732072,3384.1949315849497,3384194.9315849496,0,1.068697483233881,22.89823673291113,108.3813233471276,45.529354360422005,201.82040464055007,776.0760534876152,211.34525059045777,29.088370755247023,18.65286385947737,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,9313235.957061695,81719.84227518832,24.147498571223185
2,6.219204000678964,1338.225344828703,145.96588256341857,270.66619973934326,477.77827734863524,47.53230035897005,20.77885744197227,5733.823119368814,5733823.119368814,0,1.9886113816585973,23.176695086195085,142.54071516283568,25.485540804726714,93.53970689041188,779.8051855081453,125.38418943371992,18.04744943196562,28.917811771470227,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,15175744.88626603,115676.98833181028,20.174495432385108
2,6.0144592026230566,1243.2928712613445,143.10950250393563,234.504484044357,464.5064243159609,39.50315368235947,26.51736056522465,1791.6486539026969,1791648.653902697,0,1.9034608592400308,19.745399129932103,161.63173752988175,42.20437547575078,86.0923564613529,217.23660400836658,158.0494817497197,32.364774781984416,16.615316850702918,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,5298601.458857608,45147.83129640957,25.19904290278417
2,7.825181249339288,1474.2904781371085,29.15984634147214,177.51831741885005,687.4949769272331,44.816321685902196,19.716316063314693,4784.066339702952,4784066.339702952,0,2.988770367258389,10.27134772228431,217.37893447119467,31.084887991967687,168.47665506250377,403.03605455413737,107.87544579690109,16.442632146662383,23.70249086103142,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,12781391.527245771,77030.93670596079,16.10156114823937
2,8.116346074610796,1161.441569544264,35.32038615114042,353.5907439806681,617.7966999106148,27.46948941990614,16.907510587819385,5257.812385023421,5257812.385023421,0,1.154982964461757,9.91397015056819,111.48295947708287,21.933826851660083,107.65222455057398,296.4042985476116,264.90408125455616,30.002438431888862,20.19480504547207,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,13981325.311941152,129511.80052855938,24.63225977736794
2,6.947373883149819,901.2600239525875,242.13090809713273,271.42906197278205,745.8436998968753,53.90264874141367,29.372296170187397,8397.53944498912,8397539.444989119,0,2.4521633279297603,23.546429299294548,97.22250288929175,25.749656175503638,171.14253282251417,311.1515733873745,202.85223892503606,25.37399302785476,31.320165466919516,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,21822162.964810923,161255.44673640587,19.20270190962048
2,8.399240718764677,1335.6179393183336,104.67853459375785,174.326428454049,470.0281475388855,24.21337987015213,27.011706203905884,1766.113982563872,1766113.9825638721,0,1.8653611640653847,18.35513009969257,127.89519498540294,32.9477557001904,191.98382127555897,291.35052842545775,105.41004566095226,17.851267443029705,37.7386618425549,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,5231942.18577955,38934.62952721366,22.04536621735601
2,8.027009430359785,995.1228290289921,265.92993938138886,376.32705445924324,379.97812119472286,52.21068451146266,36.12480572632764,1415.362040485491,1415362.040485491,0,2.272000348256892,34.81311131719203,177.00530467282175,35.13152097514657,232.38995121531235,331.9179323365305,213.23706400858381,42.022243476420265,55.85905538629579,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,4386301.512514562,50744.046144540676,35.852343565138064
2,6.834465047140438,1486.6773850712862,140.01061254499638,309.058952532295,691.1058050265522,34.687240879860624,17.840618562948187,4775.523840411137,4775523.840411137,0,1.5229658188937318,18.23886599452388,199.07404921585942,43.08236515103462,181.07376644239454,920.4673942852156,309.9172094828937,31.8818530533949,51.12312738510617,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,12805176.196036804,108654.88579573458,22.75245385150882
2,6.047451924109738,1426.604826174495,138.5477063739584,344.83597636565275,784.1300781099922,33.89153117392054,27.239278550873692,217.23212201626748,217232.12201626747,0,1.6378603670139913,15.137094726687625,139.26907408770808,24.608537410023047,198.56807499882177,388.0243760214777,303.85514158234145,17.363818178696835,42.9755692762917,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,1390424.7519924224,23602.61384733909,108.65158259408616
2,8.015361697102744,566.975174227561,294.6520833434491,179.3612213305426,733.2362143209243,43.19824322885296,18.125637902974336,4777.105641174845,4777105.641174845,0,2.7469391781514134,44.26832375082371,128.64520571509598,26.022939171830394,91.92521415344733,763.1430459736961,131.80499503628926,25.203467353137984,40.089096638741225,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,12769441.536745103,77388.47732752086,16.1998672711974
2,7.081518881931505,896.5550406907595,200.48328819944808,339.04945416084445,681.6276794728535,54.26307219097048,22.962360418816736,1517.717092220729,1517717.092220729,0,1.4793861063845781,22.935822842063985,118.72501257631707,26.825981939152754,107.43484061413837,824.6421209933767,219.67823140836794,28.03872295294762,48.314823274831554,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,4651726.813248915,49839.35709983812,32.83837110044863
2,6.267461326072851,1024.8431079912386,161.68142811056154,321.1864089335067,344.48067587474503,53.670573377999865,24.16787329608295,6647.936243923338,6647936.243923338,0,1.6379895307751022,33.28438932340007,158.7563323173645,19.71654856571151,102.58225365483804,679.5997262127144,270.2706751447381,22.125934449683577,22.11678046569719,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,17471710.458489466,147936.86679511826,22.25305137821418
2,7.101893039787046,1117.0948634778283,168.4507535641588,364.4812166354177,521.5152452845906,35.02380199945661,34.99626054520452,1035.4578936384303,1035457.8936384303,0,1.1069012728229655,18.922963629520087,188.26352561839744,45.165240281052604,191.25865781552568,447.3352381335788,226.37762114475342,20.243487759965554,21.465288236669764,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,3439829.3193988516,41631.04391088667,40.205443569126665
2,6.540350800074868,380.4801880462441,231.56592153495234,174.28826543369874,659.3502295380554,52.465284458880745,22.732672815308252,9370.07255726862,9370072.557268621,0,1.245783565086093,39.39618622712192,229.79771531270978,47.964909172755405,134.0882939228096,405.04539091860613,234.05009939202108,24.918763880012758,19.974015493209677,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,24248489.113947283,132960.24667800285,14.189884428895052
2,7.584778363416777,861.6496814162639,231.64368267244703,333.09884551475204,518.1892938646112,40.33074085907768,19.940645436167188,3213.316144646289,3213316.1446462893,0,1.6115927746516532,39.9502189378464,146.97595378765453,38.640398501615785,146.41426614408826,502.07423199060963,134.53513109828344,23.419878751744157,22.80996227465585,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,8874594.599940173,83227.34183143065,25.900763599030196
2,8.007732016902919,1419.2970462825003,134.35366453305548,287.5832941320784,442.6267419117912,55.51454371443214,26.13651164266019,8207.694587656959,8207694.587656959,0,2.224675664791608,24.51903942284553,306.82869309901963,35.39720157924012,178.95014127787275,738.5802934410775,120.82996090158521,19.25333510439909,20.30517767523432,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,21370816.990390997,164580.7785241369,20.05201055746393
2,7.1465381592927955,354.327602083461,259.2255686564184,358.7909190559303,479.70910508844077,48.59214452079253,15.332452463156885,8849.630593471264,8849630.593471264,0,2.026838377484035,37.22350514570075,206.55877623654135,31.81173108060686,98.88796145846995,836.1071448191353,245.02887904444276,37.721106051306826,37.510096088203206,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,22990408.924127053,207112.03391153377,23.403466588122768
2,7.736348704258169,396.6761746674605,260.36911191348906,224.05792069385768,619.1712315634378,34.42475179457495,32.646999094181226,5908.1233665113805,5908123.36651138,0,1.0204691195284938,31.052960815369975,301.0294549503897,39.9371352553261,128.36277280782784,760.507273431705,255.91256035503832,13.306981842697231,35.26253924026001,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,15613501.168841634,104861.75667613186,17.748741888247075
2,7.823457920211776,342.55880292147833,230.35138887008037,274.6357639049502,359.5347565134226,54.86336989915271,27.04655335129057,2265.5943173051687,2265594.3173051686,0,1.4434298922667896,40.62193706467243,190.90516206783792,30.379672933437647,198.18196341517867,658.1852049214525,263.5663066813636,36.39999827438804,23.992449560043717,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,6511986.215989881,57224.2412856074,25.25793821449609
2,8.246574752444673,773.8063371140961,272.01986919363844,370.29829562619705,397.3616292297238,43.81500475584016,24.186414436145725,789.1387094476345,789138.7094476345,0,1.919980703437201,21.807645015425525,105.21484752945926,27.225723251676133,144.68099406473766,710.7117648028071,133.1344834076811,27.002610123408353,23.548787617506317,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,2826848.2178469943,36626.53690311845,46.413306640039956
2,7.679931623004457,888.6369205011953,79.09828804198185,299.9239357196848,584.0502091309941,18.372493691033966,28.42490864900062,6955.19410754254,6955194.10754254,0,2.5201465251236836,25.589073499048272,235.99192637762263,21.59689946261771,146.70760519056407,301.8118724528754,299.5978174239116,35.55270513234479,51.88850682007468,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,18227339.65697286,146549.2647993753,21.070478053294064
2,6.003122784993406,559.2744193250937,270.7172339286494,217.1718028125543,697.1057994629691,17.95184625028543,31.558138388469434,7057.443401474558,7057443.401474559,0,1.1559510652711553,23.519949945189328,180.3540233881561,35.78564725278913,124.19759955439194,616.7991276404349,119.1344096785819,13.332767759593661,30.61479375925158,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,18473737.042093556,119404.36516344707,16.91892635490341
2,7.988524286183935,1472.3344352432227,217.9073202182938,171.6940407262737,395.17700079732845,40.82850700567974,19.1150024252651,1377.8000265673645,1377800.0265673646,0,2.331146351920056,18.71123793591512,133.50163289256045,54.33809635450833,79.96165460353039,739.7180904158511,164.63378138550738,13.108026366723918,20.91931840943794,manual_bar_screen,api_separator,circular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,extended_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,4270089.69328306,33926.411180942414,24.623610485381025
2,6.490746612551262,1362.741431760644,279.0337614127387,289.01447966877106,451.10687413330675,48.491931787960574,27.080492688569223,4383.862271684858,4383862.271684858,0,2.2926681937433386,38.951640088945375,235.29047986274077,51.04967985774441,109.25085630503749,864.1933842605007,134.79299660707275,37.62045103128099,26.96042533276353,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,11811428.874420082,96819.60716551136,22.08545824782504
2,7.847391132660315,1422.1646573893233,254.80678065224583,256.8097440137026,365.2577663440347,58.47878553645587,21.647735889842334,9125.505432354199,9125505.432354199,0,1.1287489128800352,37.50987936480454,311.6428758010536,31.0450457250068,216.65305014713806,809.4884576739504,141.28387450211076,12.38574534403586,38.9878596850211,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,23664408.799651854,167072.63693335088,18.308315980066155
2,6.2038832434738564,715.4064680336487,99.69649250687182,217.71509345149553,388.47748404209415,32.282086911378464,17.738579567784143,8433.102366363628,8433102.366363628,0,1.1749724090196976,14.386306518940557,134.84373889432626,34.69998164233905,128.83289102054013,270.0668203865358,264.9165562487097,30.065042258068015,45.75441874391743,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,21905939.960970674,139473.64673625896,16.53883003870144
2,8.065475687740971,667.8496944881225,33.431780049398014,285.95421201759984,774.9980760884137,55.98928909663618,22.177771235719433,4453.911717921745,4453911.717921745,0,1.7035711356857501,11.808533029949201,258.48402184716855,23.15777340545717,97.82860530302773,293.88545461002286,247.4804728491773,35.28767106615825,44.93173766986582,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,11969005.289968152,97380.608569223,21.86406348769349
2,6.622397161941854,818.9040005020004,282.90276883003963,213.33563994006926,601.4827764630534,35.180534155089916,19.15933331174286,7908.960061813184,7908960.061813184,0,2.6288362333475535,35.860460824055586,112.11475868112825,27.264862578586246,91.20789375966359,365.3688589099001,230.75528408531784,17.69244477520405,35.644601936496315,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,20595140.220359944,130184.4946168071,16.46038083380603
2,8.2515113757966,605.8746519837375,237.4223762173967,319.67096380295914,435.98006316859374,46.153899526580126,25.209056151985415,6943.381863352108,6943381.863352108,0,2.468326925598921,41.20660607205361,185.10990805829735,34.809753126267125,225.44087740821638,734.8471030458071,181.22996005132362,37.247650070351675,44.933196443706215,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,18214999.245441362,153150.26248991216,22.057012779068828
2,7.115426658677599,640.8998428300509,140.4898355208503,160.32876561853897,763.9374529505969,17.913162440777043,25.039035814429113,3625.939300843232,3625939.3008432323,0,2.4480555461412967,27.44084350897996,170.32209536548388,51.91763615671839,107.81667934036233,197.6882302980628,165.62729308850174,12.640867234545471,34.628095538448186,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,9878560.728883263,59332.13626176869,16.36324586238128
2,6.213989673656232,368.7467049857878,164.76075194133247,385.40111934993115,705.1723654780626,57.76506784101193,22.486585904118588,9240.03395566473,9240033.95566473,0,1.153099829955434,23.11341858559358,256.79273925287373,40.29530867167336,93.20094176877598,930.6966311492365,172.0949929801956,15.78381517002814,44.60597339319731,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,23974738.900199205,227518.68186339695,24.623143481406093
2,7.346711314604858,864.2839086905947,193.0753081759272,385.48473229929255,653.0829098272044,37.8295279415655,18.324434347314124,8295.01774785623,8295017.74785623,0,1.2738703431276612,29.979756374597955,170.59434447631577,44.8510045640098,132.79609251181978,758.3110873325344,195.95718777264614,38.94082253045972,52.127794779413534,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,21602185.467234597,206290.8171846279,24.869243617705564
2,8.216539848011525,716.9647668154421,210.67203157706913,150.76407382480963,579.8147319376158,51.84453125664202,21.5915450719448,4005.3885222335066,4005388.5222335067,0,1.774578465178475,29.01440700354798,244.44303425167902,52.496644252690125,63.24636734300621,374.0433056847914,121.23617593876409,15.87516548476991,14.75342399317436,mechanical_bar_screen,api_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,10829612.486915572,61816.42013625851,15.433314344693857
2,7.4767861915867115,1459.63729639506,63.539241772229374,267.4195138949942,321.1855621983426,50.494346631811,38.17332705022216,5298.825984865297,5298825.984865297,0,2.2481274616397227,22.67804694725573,152.0461608316353,17.529446195385496,140.3625723956936,819.691040667577,221.64880701912034,18.449587178648933,33.61049193750005,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,dual_media_filter,chlorination,14094621.015118731,107420.79262236952,20.27256470191487
2,6.835294561031833,1359.6832530446668,133.71134910809405,158.03272593079274,305.2120455043656,52.05052122533658,26.406035850721103,5888.424495490285,5888424.495490286,0,2.5872137075779564,23.297775552313677,293.0448882482567,33.2035372315467,98.26594724771496,325.0757763490767,210.9275911556834,21.027897705620187,17.630225263215983,mechanical_bar_screen,cpi_separator,rectangular_eq_tank,flash_mixer_plus_flocculator,primary_clarifier_circular,diffused_aeration,secondary_clarifier_circular,pressure_sand_filter,chlorination,15540600.704231651,85117.15186720982,14.454995887677208
