type,pH,TDS_mgL,turbidity_NTU,BOD_mgL,COD_mgL,total_nitrogen_mgL,temperature_C,flow_m3_day,total_volume_L_day,heavy_metals,t_screening_min,t_neutralization_min,t_precipitation_min,t_heavy_metal_removal_min,t_filter_press_min,t_carbon_filter_min,t_ro_min,equip_screening,equip_neutralization,equip_precipitation,equip_heavy_metal_removal,equip_filter_press,equip_carbon_filter,equip_ro,capex_inr,opex_per_day_inr,cost_per_m3_inr
4,7.084571958568247,3507.945260735199,95.68697147286468,113.59448058686004,1827.8496827057797,12.883332696370205,27.751792730773175,4940.237176201328,4940237.176201328,1,2.424291391282453,47.068067953490264,45.745924196061935,110.93607098780272,181.5383687596967,20.902898484257626,99.32859017714561,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,double_pass_ro,10900158.139328098,229003.82888372274,46.35482482235995
4,6.241802267652138,905.4141343178676,232.54453722029416,566.6259490615499,1164.0817641004278,69.79952648040737,32.33388684608517,2323.3305293463686,2323330.5293463687,0,2.291629148621622,44.75587132455715,60.606113466934396,24.482030763845653,84.87400252547032,42.9548037590602,70.82715835163576,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,single_pass_ro,5296747.6074272,74084.5902995825,31.887236604438286
4,8.481927826698964,3264.321705862659,54.909978508404805,593.8654204260065,1106.898339122327,48.52384481266228,19.612334650889267,4974.508193212499,4974508.193212499,0,1.393940568388135,53.47833414523029,60.60515688066999,23.595513873988622,204.40365402332858,44.0453813596517,114.9689374314256,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,10771931.325476488,230734.44213456148,46.38336759589394
4,8.40044676398774,4848.220418451536,293.61739739406755,530.5431117724081,1399.6185525394112,42.042309643643456,34.69660056136921,494.55139181673434,494551.39181673434,0,2.7666163992631274,36.57730772738913,47.40405184142485,19.28330906267015,198.18452318784105,37.69582082891765,78.3910027756669,coarse_bar_screen,batch_neutralization_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,1874212.8139089332,42225.08889400793,85.38058853478115
4,8.556798839581107,5514.184878139936,240.25831275548907,521.8774235805188,2379.883843407459,61.629702493747715,36.647482763945895,270.524558577161,270524.558577161,0,2.788694312159501,51.06976132017855,50.916887462618725,18.811815503610966,161.52307614486978,37.59083960000096,158.89995943354748,coarse_bar_screen,batch_neutralization_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,1544436.2014659573,34612.135588932724,127.94452293343416
4,8.949138517199305,1459.9484022163215,281.0871028641722,432.2024870507189,486.6084860527643,32.94549202735415,22.226013292511507,924.3397944171514,924339.7944171515,0,2.5770089729578762,69.13475654441534,50.968973767667514,29.680731276814825,162.581064216487,18.205395077086877,66.8835350489447,mechanical_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,pressure_carbon_filter,single_pass_ro,2496255.664467565,32779.481345103624,35.46258804725912
4,6.054993011480736,3720.0809418791305,245.70893745718388,475.18778230885675,2401.7037247191906,86.36412744169778,23.011555276454907,302.10701686765015,302107.01686765015,0,1.790823794526666,54.36230503082051,46.50470464349527,12.925317047110685,138.5153968205343,30.318300877005797,111.34223048682901,coarse_bar_screen,batch_neutralization_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,1473636.5291523014,32454.823604536316,107.42823500440053
4,6.2893201841530475,5961.464427086002,396.17701704576734,728.5647233122727,1256.6838273590934,52.450713470935945,15.914606142136218,3127.406128510147,3127406.128510147,1,2.779615363697128,40.58988886334731,54.45099665732433,162.6008053476164,218.09951588740532,41.089427035200046,101.48544988262296,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,7485940.2555122,226079.0605436078,72.28963916218606
4,6.026996107833374,2141.7675034156955,72.37727043141291,555.7434101687621,1049.9039946507355,77.15194043151851,37.268921730396414,161.29981466127677,161299.81466127676,1,2.18963622338532,55.745366998250226,54.54646609411275,105.73077222254885,107.94854321309319,30.660854711684852,39.702978522219944,coarse_bar_screen,batch_neutralization_tank,circular_clarifier,chemical_precipitation_unit,belt_filter_press,gravity_carbon_filter,double_pass_ro,1248064.6722167765,20098.584433995762,124.60389043968831
4,6.860597319487525,3093.208143999573,27.098346395817288,272.1100629099234,2091.1450710116233,56.72236307633081,26.206081960037743,2369.884829444265,2369884.829444265,0,2.543538304378875,33.371275290997644,49.76804364274564,11.399736129130567,210.7729418439498,30.065492718533584,59.84997561308587,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,5539092.386466469,121417.31157235692,51.23342284984757
4,6.482819850717348,4242.757302364099,438.04420504213687,630.380428871325,2463.42028755416,35.22572102222399,19.7572703820729,2870.3176248711575,2870317.6248711576,0,1.3621407730013257,52.3626840473684,62.11431664155792,24.55445969926701,120.55503227157027,58.454063805306745,120.62619676702813,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,6672106.491476569,193444.98671883333,67.3949757485521
4,7.439730034017588,4049.896890176914,191.98977304539696,270.48084693413347,1841.019403114513,22.767366975309127,36.046240362074684,2725.239552006694,2725239.552006694,0,2.2535738807684282,52.521994900272595,62.924949509134095,10.255618825592743,159.36841884521382,18.881067932696002,55.93574579226477,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,6272035.882778167,150842.58820849544,55.35021246019437
4,8.876128856780271,911.1980854931575,63.13744257125401,690.3405387082854,1600.7608014071502,18.058038832091665,38.622759363576264,2688.0097691126043,2688009.769112604,0,1.1615297861294918,61.29766063525012,34.064119240470646,12.897398785103553,139.2356281805702,30.057864484198255,44.0708702548184,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,single_pass_ro,6054760.261400345,100123.43076622019,37.24816476365488
4,6.077122571793959,1832.2729491042655,96.53138440915453,353.9132631899428,859.0476312824456,16.05362174474015,17.565990188908692,2466.688181770753,2466688.181770753,1,1.4921009860752572,42.3920476908483,59.889291400665286,59.63059582001263,156.7625063399207,21.258701677956335,35.20919916589719,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,chemical_precipitation_unit,belt_filter_press,gravity_carbon_filter,single_pass_ro,5806629.016729226,79717.05187467088,32.317441849275276
4,6.745257687467767,2190.5654027165133,35.843153830703486,82.73923627705085,646.7427586309227,80.64035997035373,23.483746436008655,3356.178752171821,3356178.752171821,1,1.4880021595115647,63.40706347322311,64.92306292588597,65.77751834268363,115.19029733104442,17.456192318968466,54.68707767187984,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,chemical_precipitation_unit,belt_filter_press,pressure_carbon_filter,double_pass_ro,7564915.587102672,90209.5003188242,26.878634000185066
4,7.794944545145596,4005.8045136183573,306.4337311829387,653.3224379690482,160.0097333395218,91.52654373154068,27.43416912984951,4597.367621809422,4597367.621809422,0,2.664838218201906,49.16422324492663,47.19327166237829,26.422105397234414,149.85016818379944,16.345699890978914,45.98166406430258,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,pressure_carbon_filter,ro_with_energy_recovery,9963256.916828768,206755.18090093636,44.97251425361588
4,6.360755985996629,2734.7388742460016,40.899425833037775,644.1930459613986,2329.22696269714,59.05117558915838,23.738525412027187,821.9112755757029,821911.2755757029,0,1.967031540786473,32.80123688293217,50.564771507664474,10.287173482980595,240.0,32.12018601141077,74.5949048436392,fine_bar_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,2500743.63122802,57515.183641006035,69.97736294677289
4,8.016431584052723,5352.479767585782,48.58732564664319,157.67545731522333,2025.7870330142916,22.287663859416057,21.872308819569298,2127.820314962115,2127820.314962115,0,2.3210149869970684,50.17359106986618,51.04068337571574,12.779441206782444,195.12890137657627,34.4265715435669,154.2033315091328,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,5185112.856261704,140832.93450882987,66.1864789609067
4,7.197576490307082,4650.067667870906,121.31647422864117,470.69920037290467,867.6389410255991,20.058828536208587,39.70916596486671,4764.628059834156,4764628.059834156,1,2.2889457921737955,60.16157787241672,42.18391783530429,92.75418370556292,177.96348595040322,26.30058776443703,101.1377253400915,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,10587513.095306413,252012.13458054076,52.89229954904656
4,8.088932142810156,3482.5744026794823,311.040205117308,317.8469247893257,2313.7306345302,87.76519574144103,26.742723505742617,4038.904804001307,4038904.804001307,0,2.86392139916145,65.53590731246868,35.524260694404255,21.14763007936586,201.51773397530403,30.213818535077436,77.54988824298638,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,8928694.567812009,219679.47876229012,54.39085331861637
4,6.88918299597924,3727.0338179954247,358.3314688176051,694.2218006456469,2210.231548446138,83.01987794059956,32.62141966869807,1272.0260928785435,1272026.0928785435,0,1.060640780620855,30.62332661673923,41.360483534774524,20.800103593219585,211.95774968187405,43.166623198436476,128.27216531754644,mechanical_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,3468406.482100822,89701.16299320773,70.5183356657548
4,8.195069025421647,2880.011650296825,184.8842750107404,453.0402200446113,1280.6969831192512,47.03338837660391,35.003262496037564,3667.1703108278252,3667170.310827825,1,1.6416655501846362,45.85995546097144,56.731765364087536,108.22950603682116,154.86258097939043,40.23899788961433,88.47281582399619,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,double_pass_ro,8328498.590746788,160683.20520288727,43.81667377935734
4,7.267802398901702,2439.1492217848927,244.41146999933193,539.3070845860733,2278.8081859002564,56.167780810735636,16.783883014133885,1734.8507852961827,1734850.7852961826,1,2.315615634448907,45.81879519582053,52.617410523128484,109.1526278221449,160.6769208925794,49.202760173152605,68.25904946877303,mechanical_screen,continuous_stirred_tank,circular_clarifier,chemical_precipitation_unit,belt_filter_press,gravity_carbon_filter,double_pass_ro,4518158.001418038,96870.96024053403,55.838208716028404
4,6.315823748430365,5673.7485193262,216.4515566972198,322.26336289446687,2446.3887412620156,43.503947293575905,20.239497435642292,535.117038645021,535117.038645021,1,2.5319075753789844,61.9054033501644,47.07761134876196,135.6422327627,203.57144057966977,48.909455299591414,57.77134011483521,mechanical_screen,continuous_stirred_tank,circular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,2292126.974913519,52705.768166259615,98.49390761265384
4,6.395195025167421,951.8796446010367,99.58689779030182,455.76234779759386,1494.0639773421542,36.91677289862517,17.949659333264087,4784.539861650981,4784539.861650981,1,2.9147508844370718,68.29278307589794,55.93554789649403,54.05946129299733,128.3730855438612,20.055304209700793,61.95565971790033,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,chemical_precipitation_unit,belt_filter_press,gravity_carbon_filter,single_pass_ro,10446532.674972551,145080.23436476092,30.322714108331976
4,7.998355729773637,4238.320110989671,302.50141579978856,391.5622796530953,1462.3889823059667,31.27948639310312,29.22426449188761,966.4666312821832,966466.6312821832,0,2.5334071491600265,42.611555165273096,64.94102834859586,17.941925334579395,193.5371113742305,36.41281048174692,82.10315017028843,mechanical_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,2781310.242829657,62549.100669585016,64.71935879110791
4,8.615036942711193,4851.783295453548,458.69706788630253,399.59436543679755,620.6453360737457,18.13563544502054,29.50833440488593,729.7249414215071,729724.941421507,1,1.1346314924267134,70.76710390961166,64.22080846379528,115.77018533408479,165.2858330713275,13.076108805924965,112.34697423150723,mechanical_screen,continuous_stirred_tank,circular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,pressure_carbon_filter,ro_with_energy_recovery,2508815.896552436,48553.964147325794,66.53735043335983
4,7.620342743565087,3793.5984259601696,331.57095162150495,323.47381361683733,1249.8456916970756,91.66452729464292,38.95647470034753,226.64849986720338,226648.49986720338,1,1.5022528967163358,51.48642439891837,46.243853743188815,63.589446873115534,147.28805605121156,19.8815697402527,120.65121962061438,coarse_bar_screen,batch_neutralization_tank,circular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,double_pass_ro,1461300.0923167558,24192.467309901243,106.74002838790443
4,8.34390285770243,2605.5414068552273,370.6601690014978,488.75995491883384,1177.2828514409753,70.70700399425584,21.690194254175722,1688.4344859686778,1688434.4859686778,0,1.9132123569184554,44.711118903517686,50.69825411773819,11.685826551266736,110.22832368889745,26.904904809996946,107.14171754857486,mechanical_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,4112303.4533930114,76904.67678514551,45.547918752100266
4,7.933200297462934,4534.682706539731,419.29184706123607,464.0494645134272,2383.932370861839,28.6935445537526,38.95367425947747,535.7047932485578,535704.7932485578,1,1.6218972505739375,71.33927681127643,40.674509122071136,70.15884181543234,205.06323505228931,27.795057062539474,57.45886084449663,mechanical_screen,continuous_stirred_tank,circular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,2215491.0749606006,49525.02865247144,92.44835826864195
4,5.380601784741989,2385.9166412785007,176.01348876991653,767.8996329160049,527.9098867465246,82.74546330024366,23.65197241304233,774.5489930839382,774548.9930839381,0,2.713319623909088,42.57304224401753,39.051576169753595,19.503454238840813,206.18319155221747,27.466598926027466,49.73030326853877,fine_bar_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,pressure_carbon_filter,double_pass_ro,2278603.960209527,40619.950629496205,52.443358641219234
4,7.46629102653235,3741.6477975241123,331.52661400519287,233.059496260949,1503.264317443843,83.77854008133167,26.660814218512336,1103.284578521113,1103284.578521113,0,2.6740821151534924,49.11752259293355,50.86559321542305,15.427806295102709,187.13921550046166,35.91784514936011,117.70888140286802,mechanical_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,3018427.533399213,62349.65815845393,56.512761414675005
4,8.954141977448181,2444.2039032826992,143.09386839218024,297.0226713235471,540.2248911392899,47.010675306773265,27.011952350894,3406.325256884209,3406325.256884209,1,2.568242390713749,55.299963048270456,51.06840289848773,103.08506123096349,110.35113247653038,16.250605865170666,78.63348505343524,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,chemical_precipitation_unit,belt_filter_press,pressure_carbon_filter,double_pass_ro,7700189.735687252,107531.04610074947,31.568050022066572
4,5.891257581661296,1212.2859827932748,472.9000179321887,333.5467454161453,1450.7295083740453,40.66506325127095,30.261581876805124,1724.999724350761,1724999.724350761,0,2.6491118037013264,41.7093496488498,58.44819971307294,16.765312930138425,97.86665271775253,19.07042016787202,62.95935586405492,mechanical_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,single_pass_ro,4097920.7924490073,59657.353143611,34.58397836328018
4,7.15387133560003,4890.611544150148,108.42670200238756,740.029773586264,1929.8268326806722,97.77097755103155,25.766160581716463,1315.9533640846994,1315953.3640846994,1,2.8090973458674315,44.717771553542114,43.543022528092955,84.21639307926971,237.5851299460583,30.758740272875635,108.38650287432326,fine_bar_screen,continuous_stirred_tank,circular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,3836539.4414078887,102345.53142704435,77.77291674635441
4,6.777651664910858,1280.0169515131083,203.62674218509892,327.6761683341965,1059.6296496652997,94.4160885490787,37.13152336570735,3345.100923589851,3345100.923589851,1,2.838031442447451,64.35191157727836,63.120802648859005,82.32909287534189,135.32013715153838,18.723017201155614,39.070918149548454,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,chemical_precipitation_unit,belt_filter_press,gravity_carbon_filter,single_pass_ro,7550174.010800937,93778.26268114148,28.034509219082626
4,7.508985506708671,869.0886818216317,60.30594265976898,241.11509554900326,1521.5165889592731,96.50485594852259,26.726807036560984,1135.367295124084,1135367.295124084,0,1.2572174895710302,38.950880871946005,53.61845945075989,11.893645426863104,96.38073143190144,32.22459645131316,32.63215935347104,fine_bar_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,single_pass_ro,2888132.978117847,39698.32747592655,34.96518496385606
4,7.534804672640963,5851.945240276691,481.37001649355693,69.17442517789797,1822.1547907142847,69.81944776649014,26.169499310572387,1455.9218551641072,1455921.8551641072,0,1.9027229962171763,40.72727457752644,34.58500085794049,24.846615960233606,176.9864369992279,41.77811229687969,63.796528089212174,mechanical_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,3808652.6240511346,100953.48583220769,69.33990685978713
4,7.350966689807234,5024.698646330152,205.28665210873248,757.2150788819383,694.6383500897473,33.51466840704255,34.19312916861742,556.291432551943,556291.432551943,0,2.111465347495479,48.34917472245966,56.60267595790249,13.694272223596819,147.3433731799973,36.06548666606644,95.04691428959624,mechanical_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,pressure_carbon_filter,ro_with_energy_recovery,1985654.6439702762,44886.472614232734,80.68877208537904
4,6.142039928243719,3558.7380814784083,408.39754422565346,172.9795100605822,2132.5647485863074,51.50966784189277,31.37043519141674,3072.801632539872,3072801.632539872,0,2.793047125075429,57.691083058030955,47.653011235101545,12.018939871185419,214.78181451548016,45.19835237955096,88.96974926635563,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,6984063.465131215,159612.3600367374,51.94359386772628
4,7.486727455630793,2196.8705604979878,374.04547475253827,340.81842458752436,1618.94120311365,97.54347186116046,39.316578974497446,583.7381361915475,583738.1361915475,0,2.4006817795576074,47.10950903341519,52.31604866535117,13.244411960418773,157.40022128915138,46.00091095570228,46.43502754923686,mechanical_screen,continuous_stirred_tank,circular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,1893149.4733580404,34643.40140549319,59.34750405638278
4,6.6249481935256584,5268.019504677944,245.5078411226861,119.10286100170185,769.2087030365502,83.90194251287409,26.352922044891415,2026.8540695351126,2026854.0695351125,0,1.4240835754265535,32.103214731383964,36.406285807844945,24.65827333373592,85.97575312567349,14.522148610595558,157.041875720299,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,none,plate_and_frame_press,pressure_carbon_filter,ro_with_energy_recovery,4866179.648495763,108776.00838675625,53.66741001324558
4,6.185060195506665,1716.892567539935,229.67827640590016,108.20644721856294,475.5381985722184,74.04595078249017,37.80221436459148,4537.534425917563,4537534.425917563,0,1.3009190088974891,64.28451567528425,46.99131320001553,19.669008775803,101.40752916399151,23.443918163148563,77.44496819556831,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,none,plate_and_frame_press,pressure_carbon_filter,single_pass_ro,9692939.403735653,95746.29451596714,21.100951646577467
4,6.031725355079542,4182.458330844006,184.4735347824761,301.9087003519127,2186.0366914622505,15.409645960510515,17.00711945723983,3681.4934448742342,3681493.444874234,1,1.110626358613537,66.28744762658988,60.58224793776043,82.10160273140318,149.2438471407165,38.73689229886232,111.83281226587656,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,8469253.625152888,216722.70005428197,58.868147750208905
4,6.453396812960985,5082.489917091818,391.23094751874976,133.98262097551122,1894.0214917531903,91.98790612733261,30.60606957857473,4470.57333538778,4470573.33538778,1,1.3078135774472033,65.84712850750843,39.23281698580985,92.37923218806309,208.70124168942328,39.29568339076937,88.72819162361301,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,10055673.855215417,265559.975837968,59.401771521310515
4,8.125080526523968,3085.0844786285993,147.41821427389192,323.5939498689566,1028.4923570519097,90.7992910669955,30.75294376996292,3610.0920376235736,3610092.0376235736,1,2.992252824995933,47.760576819702955,63.132785741479886,66.90467539134303,127.77290484701905,28.211902367384678,52.41954598995344,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,double_pass_ro,8164320.482787828,147734.92520434828,40.92275866229666
4,5.855032368202304,4255.061114412481,270.02224820283175,266.47626487650257,833.8709006856305,68.32054968599004,33.421121399066536,2951.2953753200172,2951295.3753200173,1,1.5520702057159081,57.741097735962995,42.66145994982612,108.44011196024431,105.09315660873062,28.537886086278306,72.2329118547059,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,6894070.2967368895,141078.4360418579,47.802208217318935
4,5.481682634801151,1072.3060396170804,315.97007015359605,620.6373273590632,883.8118343935058,22.216656730671836,28.162475433775505,3342.6995863246134,3342699.5863246135,1,2.837384903966612,69.36701406905392,46.929957059672105,57.26825784744343,141.34922566280477,20.462828414988603,40.96417829086212,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,chemical_precipitation_unit,belt_filter_press,gravity_carbon_filter,single_pass_ro,7550091.996129584,100620.83571180886,30.101668760022832
4,5.217235406455986,1329.702982820237,194.84360660636426,778.9583870330914,1414.442573511376,16.844220674589565,39.12791094747445,2372.594672572677,2372594.672572677,1,2.6890585835555005,57.986449166865164,44.7559181623188,46.71270326563619,240.0,48.95633389254473,74.41362697193303,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,chemical_precipitation_unit,belt_filter_press,gravity_carbon_filter,single_pass_ro,5723382.865943283,98383.64511982158,41.46668887743105
4,6.664294829769572,5540.980007639645,266.5957337145289,448.9109369161631,2397.8630012217686,72.80781651118559,18.722181542902177,3856.531715513325,3856531.715513325,0,1.3387661716061092,37.80043054635,54.36845014175267,23.7994909799919,240.0,35.011225596792585,110.17639523556082,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,8719508.573703973,281675.9903419442,73.03868115718365
4,6.309001611410663,5215.670734908099,405.80588213795636,768.1755434627827,1698.8400604919925,38.751367690727676,17.486493385343543,4128.513927537369,4128513.9275373695,1,1.0136866430237923,51.88196494294566,64.56679217906257,87.80872249392412,240.0,44.001245966318116,137.95050201189503,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,9499187.301479,289193.6856942328,70.04788908795928
4,5.430563377276956,3871.836725627327,235.14481760490108,487.56279182617607,951.7171289598031,37.3557358476869,18.314319524223954,3477.0968226847485,3477096.8226847486,0,1.1636761168931098,37.58836459208872,38.25618801082744,18.209890385691285,125.96304712032261,27.269412893321245,67.15290757088103,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,none,belt_filter_press,gravity_carbon_filter,double_pass_ro,7731934.934089473,170013.86062774187,48.895348417841916
4,7.15502988957861,4942.714803590584,81.10955667905878,535.7762832977921,1544.7144186689195,53.482415422455915,15.096094613271145,2287.572106136086,2287572.106136086,1,1.7028305239070896,46.698085393626506,43.11522203439403,122.21093422772024,191.27614206061943,35.146657566198336,98.89836790716633,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,5717535.376583163,150035.73030583732,65.58732286662696
4,6.432787115030964,4047.429247052011,352.6675083107634,758.8232311073208,2492.567925851289,90.39541693259174,33.23065391328748,4968.785648252247,4968785.648252247,1,1.2371981146039837,57.149610121866296,38.204414313015384,92.57067363856737,122.28191286964508,41.8764887322579,63.81624910242328,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,11047892.433245981,316894.63211058057,63.77707845417867
4,7.965450006570981,923.3236097809539,380.35139329398856,540.7818597146307,1912.1830217021832,78.43178863792822,39.190267600162954,4487.466916134261,4487466.916134261,1,2.527331208604248,43.860246181660585,51.49869786965466,71.32667244531999,185.54569569416245,26.8009937612233,72.20589685571821,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,chemical_precipitation_unit,belt_filter_press,gravity_carbon_filter,single_pass_ro,9908724.026525581,159017.78784115272,35.4359799889375
4,8.380240029136548,5249.819938046757,404.0260047435454,366.07622466885147,783.704127031678,64.33938423031282,35.23302274721267,1476.1162826805153,1476116.2826805152,1,2.914834269183512,69.31857972701417,60.444382855866685,131.06482344122216,69.24029598318326,15.635673642729689,130.47946220731347,mechanical_screen,continuous_stirred_tank,circular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,pressure_carbon_filter,ro_with_energy_recovery,4014977.0987002803,90293.01760319607,61.16931210814286
4,7.669478494673264,2837.062393993823,375.1098625664697,342.5952721651251,1024.5232082336634,16.819566328102304,37.03160118608435,233.35635009942678,233356.35009942678,1,2.668485605368809,45.058558182589216,61.082381753157755,121.88644991700032,140.30743740773565,23.928561997571077,67.70116516907954,coarse_bar_screen,batch_neutralization_tank,circular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,double_pass_ro,1417789.1149535452,22139.64320221632,94.87482638798225
4,8.025111133688686,1145.7194152715804,132.1238496166078,54.11556252385989,1831.7441229261076,95.08120089317086,35.262420070850766,4777.078295436178,4777078.295436178,1,1.1115389471204242,64.20468051712473,61.91829293808882,72.84863448803728,118.0637349961211,37.86654461623987,60.0291246017393,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,chemical_precipitation_unit,belt_filter_press,gravity_carbon_filter,single_pass_ro,10423241.991247322,132510.67430493567,27.73885335551876
4,7.021766193592988,5719.271784897794,438.4832317779899,368.9953744807282,1748.3827258546114,60.05101691802919,32.873240580286115,3674.9105673418617,3674910.567341862,1,2.6026588009767604,63.416848771324105,41.26577055196286,140.95844978903813,124.36794933581793,47.713664931447504,86.98500952013474,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,ro_with_energy_recovery,8510075.2545066,248920.88283135195,67.7352219244349
4,6.745933257068012,3405.6628840154876,122.49165958502442,555.8930071796175,2148.5684291379375,36.85500897517289,38.54992489450786,4518.384253175404,4518384.253175405,1,1.1473288786443323,49.358131284386886,55.05160281167254,108.08969565807432,240.0,27.535112344692692,75.0672244511231,fine_bar_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,double_pass_ro,10158416.72154662,254607.41048375898,56.34921605103139
4,6.702839547829237,3339.5493784504647,448.71976017280315,204.64595617461606,1373.8292340134606,97.09885661173159,19.90385548517618,2491.7405373161846,2491740.5373161845,1,2.2090642242458696,54.377473048231245,48.060221757195364,104.61452544423403,75.97286189203437,38.576939494769576,43.534710563182564,mechanical_screen,continuous_stirred_tank,rectangular_clarifier,precipitation_plus_ion_exchange,belt_filter_press,gravity_carbon_filter,double_pass_ro,5940886.741957526,113407.17482499039,45.513235879342204
